question_id,poll_id,pollster,end_date,sample_size,poll_margin,corrected_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,house_effect_assigned,total_error,sampling_noise,residual_systematic_bias,weight,period
199550,86994,Morning Consult,2024-05-13,693.0,8.0,8.485789753103264,0.8588286368531206,8.485789753103264,3.591136156280883,-1.6661670746050063,0.4930168881909746,-0.48578975310326405,7.14117136314688,10.15195682770827,-2.5249957114581267,0.0,before_dropout
202817,87380,North Star Opinion Research,2024-07-10,600.0,1.0,-1.7660211860241901,0.8588286368531206,3.865478513583681,2.6711522368312726,-1.739127998060133,0.3914357755888222,2.76602118602419,0.1411713631468794,-0.02689318796405704,-2.5979566349132535,0.4506824469309639,before_dropout
203648,87515,PPP,2024-07-11,548.0,1.0,-1.7673595369296229,0.8588286368531206,2.2468473772674433,2.255191952229907,-1.7403832305030456,0.38947689334826874,2.767359536929623,0.1411713631468794,-0.026976306426577334,-2.599211867356166,0.28735623531174254,before_dropout
203594,87493,Civiqs,2024-07-16,514.0,0.0,-1.7740383715737336,0.8588286368531206,1.3852101583631364,2.0005776637508683,-1.7466472145373257,0.3796929041939229,1.7740383715737336,-0.8588286368531206,-0.02739115703640782,-2.6054758513904464,0.21429040085325265,before_dropout
204151,87545,Emerson,2024-07-23,845.0,-1.2000000000000028,-3.2807031668648308,0.8588286368531206,0.2034295047001351,1.7311730340594054,-1.755400387171023,0.3657272672649187,2.080703166864828,-2.0588286368531232,-1.5253027796938077,-2.6142290240241435,0.2532795985028852,after_dropout
204156,87545,Emerson,2024-07-23,845.0,-0.5,-2.580703166864828,0.8588286368531206,-0.4063710559504822,1.5298838322666657,-1.755400387171023,0.3657272672649187,2.080703166864828,-1.3588286368531206,-0.8253027796938048,-2.6142290240241435,0.2190271199640238,after_dropout
204359,87571,Redfield & Wilton Strategies,2024-07-24,523.0,0.0,-0.16745465001359888,0.8588286368531206,-0.3771780256538168,1.433861137852001,-1.7563214320489418,0.36378572057676645,0.16745465001359888,-0.8588286368531206,1.5888667820353428,-2.6151500689020626,0.12218930793885102,after_dropout
204503,87582,Beacon/Shaw,2024-07-24,1046.0,0.0,-2.2843536777522795,0.8588286368531206,-0.7385216164900742,1.290900896995652,-1.7563214320489418,0.36378572057676645,2.2843536777522795,-0.8588286368531206,-0.5280322457033377,-2.6151500689020626,0.18946529148412292,after_dropout
204504,87582,Beacon/Shaw,2024-07-24,1046.0,1.0,-1.2843536777522795,0.8588286368531206,-0.8202449224376782,1.1903461245948253,-1.7563214320489418,0.36378572057676645,2.2843536777522795,0.1411713631468794,0.47196775429666227,-2.6151500689020626,0.1497224361621844,after_dropout
204807,87627,Morning Consult,2024-07-28,700.0,-2.0,-1.514210246896736,0.8588286368531206,-0.8855197855326462,1.1355341486958213,-1.7605442379813385,0.356533215406587,-0.48578975310326405,-2.8588286368531204,0.24633399108460252,-2.6193728748344594,0.09406069841580246,after_dropout
