question_id,poll_id,pollster,end_date,sample_size,poll_margin,corrected_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,house_effect_assigned,total_error,sampling_noise,residual_systematic_bias,weight,period
193079,86141,Emerson,2024-02-16,1000.0,9.199999999999996,8.411288535325948,3.21185245285211,8.411288535325948,3.0054347100903183,5.956298390501066,2.1013418158656085,0.7887114646740475,5.988147547147886,2.4549901448248823,2.7444459376489556,0.0,before_dropout
199544,86992,Morning Consult,2024-05-12,704.0,10.0,10.142567460540137,3.21185245285211,9.31976916060735,2.5756271086595226,4.617485418449372,1.712521995886838,-0.1425674605401373,6.78814754714789,5.525082042090765,1.4056329655972624,0.5247453844960357,before_dropout
203802,87526,PPP,2024-07-20,573.0,4.0,1.8624507678378652,3.21185245285211,6.353529458305397,2.524936179807345,1.816065253696583,1.0776495121389358,2.1375492321621348,0.78814754714789,0.046385514141282336,-1.395787199155527,0.39776224455938197,before_dropout
204357,87564,Redfield & Wilton Strategies,2024-07-24,586.0,3.0,1.876736763439112,3.21185245285211,4.9958169297760575,2.145096912660151,1.6530010268831914,1.0044667823920965,1.123263236560888,-0.21185245285210996,0.22373573655592072,-1.5588514259689186,0.30327795389906753,after_dropout
204798,87625,Morning Consult,2024-07-28,706.0,1.0,1.1425674605401372,3.21185245285211,3.928255755314665,1.8687494361192174,1.4865582632355774,0.9334934139922524,-0.1425674605401373,-2.21185245285211,-0.34399080269544013,-1.7252941896165326,0.27705477752860996,after_dropout
204805,87625,Morning Consult,2024-07-28,706.0,2.0,2.1425674605401372,3.21185245285211,3.557086063958174,1.663231036514108,1.4865582632355774,0.9334934139922525,-0.1425674605401373,-1.21185245285211,0.6560091973045599,-1.7252941896165326,0.20785805251826292,after_dropout
205827,87767,Benenson Strategy Group/GS Strategy Group,2024-08-02,403.0,-1.0,1.133018039366446,3.21185245285211,3.2791349455950263,1.6439864443994447,1.2722039570835149,0.8632146654632677,-2.133018039366446,-4.21185245285211,-0.1391859177170689,-1.939648495768595,0.11466308517062412,after_dropout
205820,87767,Benenson Strategy Group/GS Strategy Group,2024-08-02,403.0,-2.0,0.13301803936644596,3.21185245285211,2.939359091293276,1.5526766740197893,1.272203957083515,0.8632146654632677,-2.133018039366446,-5.21185245285211,-1.1391859177170691,-1.9396484957685949,0.10799848334595347,after_dropout
205274,87689,Redfield & Wilton Strategies,2024-08-03,714.0,3.0,1.876736763439112,3.21185245285211,2.7567270586497163,1.4296486627331655,1.2325943750205726,0.8498992587860541,1.123263236560888,-0.21185245285210996,0.6441423884185395,-1.9792580778315374,0.17186918424005135,after_dropout
206479,87850,Navigator,2024-08-08,600.0,0.0,0.06541948298267583,3.21185245285211,2.401674550266384,1.4222728314901443,1.019034116045646,0.7825708869833404,-0.06541948298267583,-3.21185245285211,-0.9536146330629701,-2.192818336806464,0.13192565264315165,after_dropout
206484,87850,Navigator,2024-08-08,600.0,2.0,2.065419482982676,3.21185245285211,2.3632080958835457,1.338451191524927,1.019034116045646,0.7825708869833404,-0.06541948298267583,-1.21185245285211,1.04638536693703,-2.192818336806464,0.11439665339045321,after_dropout
205622,87718,Trafalgar Group,2024-08-08,1082.0,3.6999999999999957,1.4475307696384023,3.21185245285211,2.206617283457797,1.218644257318582,1.019034116045646,0.7825708869833403,2.2524692303615934,0.4881475471478858,0.42849665359275635,-2.192818336806464,0.1710109095611994,after_dropout
205658,87723,YouGov Blue,2024-08-09,802.0,0.0,1.0196159047259412,3.21185245285211,2.065934911615885,1.166006465767514,0.9732308503252389,0.7752943020757097,-1.0196159047259412,-3.21185245285211,0.046385054400702286,-2.2386216025268713,0.11851913094845029,after_dropout
206201,87808,Siena/NYT,2024-08-14,655.0,-3.0,-0.9105460868691151,3.21185245285211,1.762318290649734,1.2157563617033085,0.7430564887683127,0.7309363767549345,-2.089453913130885,-6.21185245285211,-1.6536025756374277,-2.4687959640837973,0.10200522735427803,after_dropout
206205,87808,Siena/NYT,2024-08-14,655.0,-2.0,0.08945391313088491,3.21185245285211,1.6090115213673235,1.1587100367132817,0.7430564887683128,0.7309363767549345,-2.089453913130885,-5.21185245285211,-0.6536025756374279,-2.4687959640837973,0.0916432744594583,after_dropout
206209,87808,Siena/NYT,2024-08-14,655.0,-3.0,-0.9105460868691151,3.21185245285211,1.3774935872544378,1.1041914954596164,0.7430564887683128,0.7309363767549345,-2.089453913130885,-6.21185245285211,-1.6536025756374277,-2.4687959640837973,0.09188832728255672,after_dropout
206213,87808,Siena/NYT,2024-08-14,655.0,-2.0,0.08945391313088491,3.21185245285211,1.2724734535085291,1.0582194430820282,0.7430564887683128,0.7309363767549345,-2.089453913130885,-5.21185245285211,-0.6536025756374279,-2.4687959640837973,0.08153485941135269,after_dropout
206360,87828,Redfield & Wilton Strategies,2024-08-15,601.0,3.0,1.876736763439112,3.21185245285211,1.3161008569084096,1.0450454122383193,0.71597748495868,0.72808825459347,1.123263236560888,-0.21185245285210996,1.1607592784804321,-2.49587496789343,0.07219932549750913,after_dropout
207444,87961,Spry Strategies,2024-08-20,600.0,-1.3999999999999986,-0.19501346618510063,3.21185245285211,1.1909298473042038,1.124420770595498,0.5586058263453381,0.6950552467731951,-1.204986533814898,-4.6118524528521085,-0.7536192925304387,-2.653246626506772,0.08283358028660547,after_dropout
207443,87961,Spry Strategies,2024-08-20,600.0,0.19999999999999574,1.4049865338148937,3.21185245285211,1.206820742215512,1.0818792801907955,0.5586058263453381,0.6950552467731951,-1.204986533814898,-3.0118524528521142,0.8463807074695556,-2.653246626506772,0.07423685365939098,after_dropout
206654,87870,SurveyUSA,2024-08-21,1053.0,-1.0,0.5147717856117249,3.21185245285211,1.1207252197951467,1.036822756460046,0.5268847645166163,0.6866295334462974,-1.5147717856117249,-4.21185245285211,-0.01211297890489138,-2.684967688335494,0.12440669348434098,after_dropout
206735,87870,SurveyUSA,2024-08-21,941.0,0.0,1.5147717856117249,3.21185245285211,1.1590103143149089,0.9851677883712414,0.5268847645166163,0.6866295334462974,-1.5147717856117249,-3.21185245285211,0.9878870210951086,-2.684967688335494,0.09715880771711387,after_dropout
207249,87933,Beacon/Shaw,2024-08-26,999.0,1.0,1.0760659302442996,3.21185245285211,1.149325957208829,1.0536542037776055,0.340358821285468,0.6479575495703296,-0.0760659302442997,-2.21185245285211,0.7357071089588316,-2.8714936315666417,0.11675723696779469,after_dropout
207467,87955,Morning Consult,2024-08-26,645.0,0.0,0.1425674605401373,3.21185245285211,1.0794437014323968,1.0164278709831378,0.340358821285468,0.6479575495703296,-0.1425674605401373,-3.21185245285211,-0.1977913607453307,-2.8714936315666417,0.06941312738622893,after_dropout
207466,87955,Morning Consult,2024-08-26,700.0,-2.0,-1.8574325394598628,3.21185245285211,0.873621938252577,0.9801643980835079,0.340358821285468,0.6479575495703296,-0.1425674605401373,-5.21185245285211,-2.197791360745331,-2.8714936315666417,0.07008186464040055,after_dropout
207465,87955,Morning Consult,2024-08-26,700.0,-1.0,-0.8574325394598628,3.21185245285211,0.7591704664210375,0.9472077592151104,0.34035882128546807,0.6479575495703296,-0.1425674605401373,-4.21185245285211,-1.1977913607453308,-2.8714936315666417,0.06611662042131985,after_dropout
207468,87955,Morning Consult,2024-08-26,645.0,0.0,0.1425674605401373,3.21185245285211,0.7247898966298113,0.9204218009849225,0.34035882128546807,0.6479575495703296,-0.1425674605401373,-3.21185245285211,-0.19779136074533077,-2.8714936315666417,0.05575803144538489,after_dropout
207250,87933,Beacon/Shaw,2024-08-26,999.0,1.0,1.0760659302442996,3.21185245285211,0.7524572795093116,0.8834311284555666,0.34035882128546807,0.6479575495703296,-0.0760659302442997,-2.21185245285211,0.7357071089588316,-2.8714936315666417,0.07876251218967083,after_dropout
207058,87917,SoCal Strategies,2024-08-27,612.0,4.0,1.3080630100583468,3.21185245285211,0.7806698295604586,0.8917343671166276,0.31011463552389845,0.6498114532091106,2.691936989941653,0.78814754714789,0.9979483745344484,-2.9017378173282116,0.05077800407722225,after_dropout
207322,87943,Emerson,2024-08-28,775.0,0.8999999999999986,0.11128853532595107,3.21185245285211,0.7387512118213726,0.8939149488837624,0.27622039823623645,0.6510549218336051,0.7887114646740475,-2.3118524528521114,-0.1649318629102854,-2.9356320546158736,0.062622929711568,after_dropout
207520,87971,Redfield & Wilton Strategies,2024-08-28,812.0,1.0,-0.12326323656088789,3.21185245285211,0.6801701678492952,0.8630061083577757,0.27622039823623645,0.6510549218336051,1.123263236560888,-2.21185245285211,-0.39948363479712434,-2.9356320546158736,0.06795830868266325,after_dropout
207685,88011,East Carolina University,2024-08-28,920.0,0.7000000000000028,-0.5913938057935912,3.21185245285211,0.5942010290274103,0.8333221228508125,0.27622039823623645,0.6510549218336051,1.291393805793594,-2.511852452852107,-0.8676142040298277,-2.9356320546158736,0.06760897650756258,after_dropout
207587,87996,ActiVote,2024-08-31,400.0,0.0,0.5960346768657232,3.21185245285211,0.5942624377610467,0.9150126741844277,0.19753712810451818,0.667266751265387,-0.5960346768657232,-3.21185245285211,0.398497548761205,-3.014315324747592,0.033489927756725504,after_dropout
207907,88047,Patriot Polling,2024-09-03,804.0,2.5,0.9925059318035485,3.21185245285211,0.6248729542895001,0.9651526914536042,0.11611485058682525,0.6630687289493786,1.5074940681964515,-0.71185245285211,0.8763910812167233,-3.0957376022652845,0.07686382071865445,after_dropout
208234,88077,Florida Atlantic University/Mainstreet Research,2024-09-06,692.0,1.0,0.06864202371857742,3.21185245285211,0.5826674610056763,1.0097689200333222,0.022266456506720544,0.6428797295938986,0.9313579762814226,-2.21185245285211,0.04637556721185687,-3.1895859963453894,0.07587764535227026,after_dropout
