question_id,poll_id,pollster,end_date,sample_size,poll_margin,corrected_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,house_effect_assigned,total_error,sampling_noise,residual_systematic_bias,weight,sigma2_u,period
199538,86990,Morning Consult,2024-05-12,704.0,3.0,5.27647514893646,1.4142014404187997,5.27647514893646,3.6262844347931282,2.4378663752414775,2.7257735545732813,-2.27647514893646,1.5857985595812003,2.8386087736949825,1.0236649348226778,0.0,0.23658652929564558,before_dropout
203634,87513,PPP,2024-07-12,568.0,2.0,-2.4284560090822493,1.4142014404187997,0.46015357922521183,3.2156642145562175,-0.6774464092784414,1.554549208765871,4.428456009082249,0.5857985595812003,-1.751009599803808,-2.091647849697241,0.6250959899490841,0.23658652929564558,before_dropout
203593,87494,Civiqs,2024-07-16,532.0,0.0,-0.9568823938922115,1.4142014404187997,-0.09946221895840968,2.6133203055377083,-0.7815577881280217,1.3587644839434152,0.9568823938922115,-1.4142014404187997,-0.17532460576418984,-2.1957592285468213,0.39491996590071654,0.23658652929564558,before_dropout
203577,87486,PPP,2024-07-18,650.0,5.0,0.5715439909177507,1.4142014404187997,0.13784493079659565,2.1725521260853062,-0.8288162901466748,1.2668772218868427,4.428456009082249,3.5857985595812005,1.4003602810644256,-2.2430177305654744,0.3536586491484219,0.23658652929564558,before_dropout
204150,87544,Emerson,2024-07-23,800.0,1.7999999999999972,1.060131777390624,1.4142014404187997,0.4337425909782298,2.0022688799689092,-1.071083090512806,1.0153193635280082,0.7398682226093731,0.38579855958119746,2.13121486790343,-2.4852845309316054,0.320830402465755,0.23658652929564558,after_dropout
204155,87544,Emerson,2024-07-23,800.0,0.30000000000000426,-0.43986822260936886,1.4142014404187997,0.2001958528611765,1.7138591329140338,-1.071083090512806,1.0153193635280082,0.7398682226093731,-1.1142014404187954,0.6312148679034371,-2.4852845309316054,0.2673349900031144,0.23658652929564558,after_dropout
204515,87585,Beacon/Shaw,2024-07-24,1012.0,2.0,1.400902258978126,1.4142014404187997,0.5213698253056862,1.524769204077863,-1.1734785314912946,0.9736440009785456,0.5990977410218741,0.5857985595812003,2.5743807904694203,-2.5876799719100942,0.2674875146899376,0.23658652929564558,after_dropout
204516,87585,Beacon/Shaw,2024-07-24,1012.0,0.0,-0.5990977410218741,1.4142014404187997,0.30444415197776853,1.3692369606812587,-1.1734785314912946,0.9736440009785456,0.5990977410218741,-1.4142014404187997,0.5743807904694205,-2.5876799719100942,0.1936028135458774,0.23658652929564558,after_dropout
204354,87569,Redfield & Wilton Strategies,2024-07-24,512.0,3.0,1.930467507863485,1.4142014404187997,0.46959495074356217,1.297840700272401,-1.1734785314912946,0.9736440009785456,1.069532492136515,1.5857985595812003,3.1039460393547795,-2.5876799719100942,0.10156729801450722,0.23658652929564558,after_dropout
204360,87572,Glengariff Group Inc.,2024-07-24,600.0,-0.30000000000000426,-0.45033794334744087,1.4142014404187997,0.3696313681559869,1.2252991005156901,-1.1734785314912946,0.9736440009785456,0.1503379433474366,-1.714201440418804,0.7231405881438537,-2.5876799719100942,0.1086639941126907,0.23658652929564558,after_dropout
204376,87577,SoCal Research,2024-07-26,500.0,3.0,-1.8351432481791434,1.4142014404187997,0.1618968095707256,1.3373443898288966,-1.6598102968226685,1.0086539595673016,4.835143248179143,1.5857985595812003,-0.17533295135647498,-3.0740117372414684,0.09422031487761161,0.23658652929564558,after_dropout
204803,87623,Morning Consult,2024-07-28,706.0,-11.0,-8.72352485106354,1.4142014404187997,-1.1307416478984833,1.3901940729039701,-2.141771456903532,1.014182052748441,-2.27647514893646,-12.4142014404188,-6.581753394160009,-3.5559728973223317,0.14547857229962194,0.23658652929564558,after_dropout
204796,87623,Morning Consult,2024-07-28,706.0,-12.0,-9.72352485106354,1.4142014404187997,-2.277890243636504,1.2940747549845566,-2.141771456903532,1.014182052748441,-2.27647514893646,-13.4142014404188,-7.581753394160009,-3.5559728973223317,0.13350140095650048,0.23658652929564558,after_dropout
