question_id,poll_id,pollster,end_date,sample_size,poll_margin,corrected_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,house_effect_assigned,total_error,sampling_noise,residual_systematic_bias,weight,period
199544,86992,Morning Consult,2024-05-12,704.0,10.0,9.964478317688524,3.21185245285211,9.964478317688524,3.5555794822427265,0.4604728523030772,0.2907079925712817,0.03552168231147659,6.78814754714789,9.504005465385447,-2.7513796005490327,0.0,before_dropout
203802,87526,PPP,2024-07-20,573.0,4.0,0.5054077169523472,3.21185245285211,5.792202810427046,2.6588931321833553,0.45528562850890886,0.2787465648088398,3.494592283047653,0.78814754714789,0.05012208844343835,-2.756566824343201,0.44108725723399933,before_dropout
204357,87564,Redfield & Wilton Strategies,2024-07-24,586.0,3.0,1.7532088640205223,3.21185245285211,4.50834605430816,2.19608012454637,0.45498366901396636,0.27804391273020906,1.2467911359794777,-0.21185245285210996,1.298225195006556,-2.7568687838381436,0.31786548164082484,after_dropout
204798,87625,Morning Consult,2024-07-28,706.0,1.0,0.9644783176885234,3.21185245285211,3.527586066522826,1.8677161331585228,0.4546474834493228,0.27734673005203264,0.03552168231147659,-2.21185245285211,0.5098308342392006,-2.757204969402787,0.27674847389221263,after_dropout
204805,87625,Morning Consult,2024-07-28,706.0,2.0,1.9644783176885234,3.21185245285211,3.2029661406636425,1.6625024064992646,0.4546474834493228,0.27734673005203264,0.03552168231147659,-1.21185245285211,1.5098308342392006,-2.757204969402787,0.20767597505755506,after_dropout
205820,87767,Benenson Strategy Group/GS Strategy Group,2024-08-02,403.0,-2.0,0.0023070956631618955,3.21185245285211,2.8502755328420113,1.568373303419395,0.45415030473699325,0.2764940347821552,-2.002307095663162,-5.21185245285211,-0.45184320907383135,-2.7577021481151167,0.11019312049889973,after_dropout
205827,87767,Benenson Strategy Group/GS Strategy Group,2024-08-02,403.0,-1.0,1.002307095663162,3.21185245285211,2.6756488192259664,1.4924317737248465,0.45415030473699325,0.2764940347821552,-2.002307095663162,-4.21185245285211,0.5481567909261686,-2.7577021481151167,0.09449658885009651,after_dropout
205274,87689,Redfield & Wilton Strategies,2024-08-03,714.0,3.0,1.7532088640205223,3.21185245285211,2.5301284150402616,1.3696929099630208,0.4540505675640252,0.27632555345497106,1.2467911359794777,-0.21185245285210996,1.2991582964564972,-2.757801885288085,0.15775596380503107,after_dropout
205622,87718,Trafalgar Group,2024-08-08,1082.0,3.6999999999999957,1.4030927375081976,3.21185245285211,2.329863680332494,1.2422197949171698,0.45349725921516426,0.27549298317193843,2.296907262491798,0.4881475471478858,0.9495954782930334,-2.7583551936369455,0.17769156620338702,after_dropout
206484,87850,Navigator,2024-08-08,600.0,2.0,1.5036193452233009,3.21185245285211,2.2557499933216207,1.1851978117527229,0.45349725921516426,0.27549298317193843,0.4963806547766992,-1.21185245285211,1.0501220860081366,-2.7583551936369455,0.08969947975628625,after_dropout
206479,87850,Navigator,2024-08-08,600.0,0.0,-0.4963806547766992,3.21185245285211,2.0247848406809683,1.1343759096852652,0.45349725921516426,0.27549298317193843,0.4963806547766992,-3.21185245285211,-0.9498779139918634,-2.7583551936369455,0.08392230681353954,after_dropout
205658,87723,YouGov Blue,2024-08-09,802.0,0.0,0.5034972375906046,3.21185245285211,1.871334229035818,1.0756856581803342,0.45337515189835775,0.27533283953665744,-0.5034972375906046,-3.21185245285211,0.050122085692246854,-2.758477300953752,0.10086890298286054,after_dropout
206213,87808,Siena/NYT,2024-08-14,655.0,-2.0,0.0030872229664185014,3.21185245285211,1.7261093297173926,1.0332548867395221,0.45276243064515564,0.2745423215238318,-2.0030872229664185,-5.21185245285211,-0.44967520767873714,-2.759090022206954,0.07773324343442332,after_dropout
206205,87808,Siena/NYT,2024-08-14,655.0,-2.0,0.0030872229664185014,3.21185245285211,1.6090762659285816,0.9975469201577531,0.45276243064515564,0.2745423215238318,-2.0030872229664185,-5.21185245285211,-0.44967520767873714,-2.759090022206954,0.06792313536214291,after_dropout
206201,87808,Siena/NYT,2024-08-14,655.0,-3.0,-0.9969127770335815,3.21185245285211,1.4416116343396854,0.9649628486608908,0.45276243064515553,0.2745423215238318,-2.0030872229664185,-6.21185245285211,-1.449675207678737,-2.7590900222069545,0.06426144885035406,after_dropout
206209,87808,Siena/NYT,2024-08-14,655.0,-3.0,-0.9969127770335815,3.21185245285211,1.281705779186983,0.9327877936542753,0.45276243064515553,0.2745423215238318,-2.0030872229664185,-6.21185245285211,-1.449675207678737,-2.7590900222069545,0.06557484288732243,after_dropout
206360,87828,Redfield & Wilton Strategies,2024-08-15,601.0,3.0,1.7532088640205223,3.21185245285211,1.307354820845913,0.9071140530634574,0.4526671599920452,0.2743916930140755,1.2467911359794777,-0.21185245285210996,1.3005417040284772,-2.7591852928600646,0.05439845991248411,after_dropout
207443,87961,Spry Strategies,2024-08-20,600.0,0.19999999999999574,1.3022698988620658,3.21185245285211,1.3071024572732115,0.8845863048156667,0.45214781775035695,0.2736458012645922,-1.10226989886207,-3.0118524528521142,0.8501220811117088,-2.759704635101753,0.04962978262069411,after_dropout
207444,87961,Spry Strategies,2024-08-20,600.0,-1.3999999999999986,-0.2977301011379285,3.21185245285211,1.228841301145117,0.8627478967069498,0.45214781775035695,0.2736458012645922,-1.10226989886207,-4.6118524528521085,-0.7498779188882855,-2.759704635101753,0.048765932444426924,after_dropout
206654,87870,SurveyUSA,2024-08-21,1053.0,-1.0,0.502866080140161,3.21185245285211,1.1712585493413674,0.8278810767027714,0.452043470299747,0.2734997861282107,-1.502866080140161,-4.21185245285211,0.05082260984041398,-2.759808982552363,0.07931779231257881,after_dropout
