question_id,poll_id,pollster,end_date,sample_size,poll_margin,corrected_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,house_effect_assigned,total_error,sampling_noise,residual_systematic_bias,weight,sigma2_u,period
184804,84543,Siena/NYT,2023-11-03,629.0,1.0,0.014817857107876087,2.1920030928001877,0.014817857107876087,3.772645668865441,3.323025870063474,2.1769575067429376,0.9851821428921239,-1.1920030928001877,-3.308208012955598,1.1310227772632864,0.0,0.08500160672014113,before_dropout
184810,84543,Siena/NYT,2023-11-03,629.0,3.0,2.014817857107876,2.1920030928001877,1.0071400645323567,2.677884636601121,3.323025870063474,2.1769575067429376,0.9851821428921239,0.8079969071998123,-1.308208012955598,1.1310227772632864,0.49616110371224026,0.08500160672014113,before_dropout
193083,86143,Emerson,2024-02-16,1000.0,9.799999999999997,9.722951102001558,2.1920030928001877,6.569814823658295,2.413123880044927,6.205396657252339,1.9605006352818504,0.07704889799843914,7.6079969071998095,3.5175544447492184,4.0133935644521515,0.6382280128850941,0.08500160672014113,before_dropout
199535,86989,Morning Consult,2024-05-12,795.0,8.0,9.020415970882876,2.1920030928001877,7.890282447975408,2.4610224657255757,5.747922706252847,1.7503725905432956,-1.0204159708828764,5.807996907199812,3.272493264630029,3.5559196134526596,0.5388341655730488,0.08500160672014113,before_dropout
203498,87441,Florida Atlantic University/Mainstreet Research,2024-07-13,640.0,9.0,6.037381560582249,2.1920030928001877,7.021922942703055,2.4532578085481043,3.8837760910265207,0.9271347930538947,2.962618439417751,6.807996907199812,2.1536054695557283,1.691772998226333,0.4686486531365661,0.08500160672014113,before_dropout
203495,87441,Florida Atlantic University/Mainstreet Research,2024-07-13,549.0,6.0,3.037381560582249,2.1920030928001877,5.965992476670609,2.1032207483552967,3.8837760910265207,0.9271347930538945,2.962618439417751,3.8079969071998123,-0.8463945304442717,1.691772998226333,0.2650067761300094,0.08500160672014113,before_dropout
203499,87441,Florida Atlantic University/Mainstreet Research,2024-07-13,549.0,11.0,8.037381560582249,2.1920030928001877,6.4229903474498835,1.8567712733276254,3.8837760910265207,0.9271347930538945,2.962618439417751,8.807996907199811,4.153605469555728,1.691772998226333,0.22062386749488583,0.08500160672014113,before_dropout
203494,87441,Florida Atlantic University/Mainstreet Research,2024-07-13,640.0,4.0,1.037381560582249,2.1920030928001877,5.341766597642808,1.6599559503524692,3.8837760910265207,0.9271347930538946,2.962618439417751,1.8079969071998123,-2.8463945304442717,1.691772998226333,0.20076165807727278,0.08500160672014113,before_dropout
203507,87471,Florida Atlantic University/Mainstreet Research,2024-07-15,312.0,8.0,5.037381560582249,2.1920030928001877,5.311727359312455,1.6238068324957238,3.793822459741447,0.8879334989648561,2.962618439417751,5.807996907199812,1.2435591008408018,1.6018193669412595,0.09868828842719002,0.08500160672014113,before_dropout
203506,87471,Florida Atlantic University/Mainstreet Research,2024-07-15,341.0,7.0,4.037381560582249,2.1920030928001877,5.183706424615096,1.5400845884845873,3.793822459741447,0.8879334989648561,2.962618439417751,4.807996907199812,0.2435591008408018,1.6018193669412595,0.10046012222500553,0.08500160672014113,before_dropout
203502,87471,Florida Atlantic University/Mainstreet Research,2024-07-15,341.0,5.0,2.037381560582249,2.1920030928001877,4.920921116721892,1.4743675049283462,3.793822459741447,0.8879334989648561,2.962618439417751,2.8079969071998123,-1.7564408991591982,1.6018193669412595,0.08352135245067324,0.08500160672014113,before_dropout
203503,87471,Florida Atlantic University/Mainstreet Research,2024-07-15,312.0,5.0,2.037381560582249,2.1920030928001877,4.724436428868458,1.4232495693034832,3.793822459741447,0.8879334989648561,2.962618439417751,2.8079969071998123,-1.7564408991591982,1.6018193669412595,0.06814010490512516,0.08500160672014113,before_dropout
203135,87429,InsiderAdvantage,2024-07-16,800.0,10.399999999999999,9.318557422298168,2.1920030928001877,5.503247389150648,1.3239478605980155,3.7547712420909236,0.8760222069621368,1.0814425777018304,8.20799690719981,5.563786180207245,1.562768149290736,0.16952338899998667,0.08500160672014113,before_dropout
203623,87510,U. Georgia SPIA,2024-07-18,1000.0,4.600000000000001,2.5700696333209074,2.1920030928001877,5.014580719332516,1.2658974299638284,3.5851910674206566,0.8584878711123174,2.029930366679094,2.4079969071998137,-1.0151214340997492,1.393187974620469,0.16659974624684742,0.08500160672014113,before_dropout
204025,87534,Landmark Communications,2024-07-22,400.0,1.2999999999999972,3.0583782863891127,2.1920030928001877,4.866222957135596,1.3398447480676157,3.2819131957653873,0.8190093262097563,-1.7583782863891158,-0.8920030928001905,-0.22353490937627463,1.0899101029651996,0.07583967778513259,0.08500160672014113,after_dropout
