question_id,poll_id,pollster,end_date,sample_size,poll_margin,corrected_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,house_effect_assigned,total_error,sampling_noise,residual_systematic_bias,weight,sigma2_u,period
212188,88609,Emerson,2024-10-08,900.0,-1.1000000000000014,-0.5646689117602324,3.14001699409302,-0.5646689117602324,3.2878361678567054,0.017398866397573487,0.48264060099809,-0.535331088239769,-4.240016994093022,-0.5820677781578059,-3.1226181276954463,0.0,0.0001,after_dropout
212308,88643,Fabrizio/GBAO,2024-10-08,600.0,5.0,-0.39876209271935714,3.14001699409302,-0.4946172250283444,2.4991120916768823,0.017398866397573487,0.48264060099809,5.398762092719357,1.85998300590698,-0.41616095911693063,-3.1226181276954463,0.4222351265418998,0.0001,after_dropout
212315,88643,Fabrizio/GBAO,2024-10-08,600.0,6.0,0.6012379072806429,3.14001699409302,-0.1765604437684059,2.1054390415600617,0.01739886639757346,0.48264060099809,5.398762092719357,2.85998300590698,0.5838390408830694,-3.1226181276954468,0.290236156114711,0.0001,after_dropout
212248,88627,Fabrizio/McLaughlin,2024-10-09,800.0,3.0,0.10124228273780433,3.14001699409302,-0.10213530838919804,1.801485902999967,0.017403241873382533,0.48254788088210226,2.8987577172621957,-0.14001699409302004,0.0838390408644218,-3.1226137522196376,0.26790642523641367,0.0001,after_dropout
212702,88706,Trafalgar Group,2024-10-13,1088.0,-0.8000000000000043,-0.19834109524513122,3.14001699409302,-0.12916148383010395,1.5277281871575354,0.017417975383978657,0.4821927116907577,-0.601658904754873,-3.9400169940930243,-0.21575907062910987,-3.1225990187090416,0.28092047603516035,0.0001,after_dropout
212947,88730,Redfield & Wilton Strategies,2024-10-14,838.0,0.0,-0.4982672908650725,3.14001699409302,-0.1927359499274158,1.3899777211860018,0.017424255691817936,0.4821096674694682,0.4982672908650725,-3.14001699409302,-0.5156915465568904,-3.122592738401202,0.17223913817018027,0.0001,after_dropout
213685,88865,Fabrizio/Impact,2024-10-15,600.0,2.0,0.60127417400706,3.14001699409302,-0.10715174683245425,1.3129653958311698,0.01743513333493396,0.4820308988945252,1.39872582599294,-1.14001699409302,0.583839040672126,-3.122581860758086,0.10778729453835557,0.0001,after_dropout
213684,88865,Fabrizio/Impact,2024-10-15,600.0,1.0,-0.39872582599294004,3.14001699409302,-0.13633720768806867,1.245521762049168,0.01743513333493396,0.4820308988945252,1.39872582599294,-2.14001699409302,-0.416160959327874,-3.122581860758086,0.10009621204891267,0.0001,after_dropout
213465,88812,Washington Post/George Mason University,2024-10-15,652.0,-3.0,-1.39872582599294,3.14001699409302,-0.2627281681180479,1.1815265984297667,0.01743513333493396,0.4820308988945252,-1.60127417400706,-6.1400169940930205,-1.4161609593278741,-3.122581860758086,0.10012048476775427,0.0001,after_dropout
213505,88812,Washington Post/George Mason University,2024-10-15,652.0,0.0,1.60127417400706,3.14001699409302,-0.10130336405173984,1.129207426615667,0.01743513333493396,0.4820308988945252,-1.60127417400706,-3.14001699409302,1.5838390406721259,-3.122581860758086,0.0866011809203368,0.0001,after_dropout
213071,88750,Morning Consult,2024-10-15,496.0,-4.0,-2.4984975176072304,3.14001699409302,-0.2526658755979503,1.0929762350854404,0.01743513333493396,0.48203089889452533,-1.5015024823927698,-7.1400169940930205,-2.5159326509421645,-3.122581860758086,0.06314153207895627,0.0001,after_dropout
213388,88798,AtlasIntel,2024-10-17,1171.0,0.29999999999999716,-2.227869219803592,3.14001699409302,-0.5027805620300793,1.0215200016705543,0.017480353772876378,0.4819041004997871,2.527869219803589,-2.840016994093023,-2.245349573576468,-3.1225366403201438,0.12662731012776635,0.0001,after_dropout
213389,88798,AtlasIntel,2024-10-17,1171.0,-0.10000000000000142,-2.6278692198035905,3.14001699409302,-0.7411896303782107,0.9625148165554493,0.017480353772876378,0.4819041004997871,2.527869219803589,-3.2400169940930215,-2.6453495735764667,-3.1225366403201438,0.11218782212969713,0.0001,after_dropout
213531,88831,Redfield & Wilton Strategies,2024-10-18,529.0,1.0,0.5017327091349275,3.14001699409302,-0.6789571677941876,0.9381597237505426,0.017562245127454967,0.48185235130279797,0.4982672908650725,-2.14001699409302,0.48417046400747255,-3.122454748965565,0.0500694698338112,0.0001,after_dropout
213567,88842,InsiderAdvantage,2024-10-20,800.0,0.19999999999999574,0.10155955948919725,3.14001699409302,-0.6254024342954989,0.9055050315831499,0.017720519154486025,0.4817542681720325,0.09844044051079849,-2.9400169940930243,0.08383904033471122,-3.1222964749385342,0.0686144596607016,0.0001,after_dropout
213948,88902,Morning Consult,2024-10-20,449.0,-1.0,0.5015024823927698,3.14001699409302,-0.5833565493049123,0.8884518284657393,0.017720519154486025,0.4817542681720325,-1.5015024823927698,-4.1400169940930205,0.4837819632382838,-3.1222964749385342,0.0373109428913936,0.0001,after_dropout
213949,88902,Morning Consult,2024-10-20,449.0,-1.0,0.5015024823927698,3.14001699409302,-0.5451116308373268,0.8726508667903001,0.017720519154486025,0.4817542681720325,-1.5015024823927698,-4.1400169940930205,0.4837819632382838,-3.1222964749385342,0.03525335306259698,0.0001,after_dropout
213950,88902,Morning Consult,2024-10-20,420.0,0.0,1.5015024823927698,3.14001699409302,-0.47912412474707444,0.8584674769200253,0.017720519154486025,0.4817542681720325,-1.5015024823927698,-3.14001699409302,1.4837819632382838,-3.1222964749385342,0.03224228039066276,0.0001,after_dropout
213951,88902,Morning Consult,2024-10-20,420.0,-1.0,0.5015024823927698,3.14001699409302,-0.4487970487788462,0.845088647597448,0.017720519154486025,0.4817542681720325,-1.5015024823927698,-4.1400169940930205,0.4837819632382838,-3.1222964749385342,0.03092622181309363,0.0001,after_dropout
