question_id,poll_id,pollster,end_date,sample_size,poll_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,total_error,sampling_noise,systematic_bias,weight,period
203624,87511,SoCal Research,2024-07-21,800.0,8.0,1.4723355621959089,8.0,3.475021608083418,3.1621231817938984,0.621242933270383,6.527664437804091,4.837876818206102,1.6897876195979895,0.0,after_dropout
203625,87511,SoCal Research,2024-07-21,800.0,6.0,1.4723355621959089,6.903735789610582,2.3359484384749,3.162123181793899,0.621242933270383,4.527664437804091,2.837876818206101,1.68978761959799,0.5481321051947087,after_dropout
203736,87521,HarrisX,2024-07-21,2753.0,6.0,1.4723355621959089,6.360392283548477,1.4751298572548974,3.162123181793899,0.621242933270383,4.527664437804091,2.837876818206101,1.68978761959799,0.6012194186712809,after_dropout
203737,87521,HarrisX,2024-07-21,2169.0,8.0,1.4723355621959089,6.888413802020105,1.2145960082359772,3.162123181793899,0.621242933270383,6.527664437804091,4.837876818206102,1.68978761959799,0.3220413719535215,after_dropout
203853,87528,Florida Atlantic University/Mainstreet Research,2024-07-21,711.0,5.299999999999997,1.4723355621959089,6.726198306794738,1.15090633796525,3.162123181793899,0.6212429332703829,3.8276644378040885,2.1378768182060983,1.68978761959799,0.10212420404498218,after_dropout
203669,87520,Echelon Insights,2024-07-21,982.0,2.0,1.4723355621959089,6.162032593414943,1.0800323151883962,3.162123181793899,0.6212429332703829,0.5276644378040911,-1.1621231817938988,1.68978761959799,0.11936987759669501,after_dropout
203795,87524,Quinnipiac,2024-07-21,1257.0,4.0,1.4723355621959089,5.846609098258751,0.9981438083619926,3.162123181793899,0.6212429332703829,2.5276644378040913,0.8378768182061012,1.68978761959799,0.14589210917397805,after_dropout
203852,87528,Florida Atlantic University/Mainstreet Research,2024-07-21,780.0,4.799999999999997,1.4723355621959089,5.763225696856402,0.9575575707634713,3.162123181793899,0.6212429332703829,3.3276644378040885,1.6378768182060983,1.68978761959799,0.07967005211503933,after_dropout
203854,87528,Florida Atlantic University/Mainstreet Research,2024-07-21,780.0,5.899999999999999,1.4723355621959089,5.774203929728881,0.9183245108316502,3.162123181793899,0.6212429332703829,4.42766443780409,2.7378768182060997,1.68978761959799,0.08026531753522102,after_dropout
203855,87528,Florida Atlantic University/Mainstreet Research,2024-07-21,711.0,6.0,1.4723355621959089,5.789207633288156,0.8872896722823079,3.162123181793899,0.6212429332703829,4.527664437804091,2.837876818206101,1.68978761959799,0.06644802782112051,after_dropout
203794,87524,Quinnipiac,2024-07-21,1257.0,2.0,1.4723355621959089,5.434966937186672,0.8447972770109505,3.162123181793899,0.6212429332703829,0.5276644378040911,-1.1621231817938988,1.68978761959799,0.09348674719999077,after_dropout
203980,87531,Marist College,2024-07-22,1117.0,0.0,1.4723355621959089,4.730742838080924,0.9871202124386025,1.8698627510758858,0.5595424563722369,-1.4723355621959089,-1.8698627510758858,0.39752718887997696,0.12957283958571394,after_dropout
203943,87529,YouGov,2024-07-22,1178.0,2.0,1.4723355621959089,4.402313043128661,0.9258581261224529,1.8698627510758858,0.5595424563722369,0.5276644378040911,0.13013724892411416,0.39752718887997696,0.12027122816994074,after_dropout
203944,87529,YouGov,2024-07-22,1178.0,0.0,1.4723355621959089,3.9669034631730042,0.8788804374251964,1.8698627510758858,0.5595424563722369,-1.4723355621959089,-1.8698627510758858,0.39752718887997696,0.0989047293297928,after_dropout
203777,87523,Morning Consult,2024-07-22,4001.0,2.0,1.4723355621959089,3.4721564759949755,0.7603529971976013,1.8698627510758858,0.5595424563722369,0.5276644378040911,0.13013724892411416,0.39752718887997696,0.25153597847649517,after_dropout
203979,87531,Marist College,2024-07-22,1117.0,1.0,1.4723355621959089,3.308328647815417,0.7347271778893719,1.8698627510758858,0.5595424563722369,-0.4723355621959089,-0.8698627510758858,0.39752718887997696,0.06626919847928416,after_dropout
203951,87530,Ipsos,2024-07-23,1018.0,-4.0,1.4723355621959089,2.5219821564984475,0.9186166596739351,0.7885960320837304,0.4998851552336872,-5.472335562195909,-4.78859603208373,-0.6837395301121785,0.10759594008570231,after_dropout
204188,87555,YouGov,2024-07-23,1155.0,2.0,1.4723355621959089,2.470957203199445,0.8725638383735753,0.7885960320837304,0.4998851552336872,0.5276644378040911,1.2114039679162696,-0.6837395301121785,0.09775229414217397,after_dropout
203949,87530,Ipsos,2024-07-23,1018.0,-2.0,1.4723355621959089,2.101168682976096,0.835700708576895,0.7885960320837304,0.4998851552336872,-3.4723355621959087,-2.7885960320837304,-0.6837395301121785,0.08270902704206738,after_dropout
203950,87530,Ipsos,2024-07-23,1241.0,-3.0,1.4723355621959089,1.5455780032061548,0.7888791636682929,0.7885960320837305,0.4998851552336872,-4.472335562195909,-3.7885960320837304,-0.6837395301121784,0.10891439085793993,after_dropout
204062,87536,YouGov,2024-07-23,1435.0,3.0,1.4723355621959089,1.6839898518604923,0.750403562889736,0.7885960320837305,0.4998851552336872,1.5276644378040911,2.2114039679162696,-0.6837395301121784,0.09516622339283598,after_dropout
204106,87537,ActiVote,2024-07-23,1000.0,1.0,1.4723355621959089,1.6475237843526973,0.7301261795376771,0.7885960320837305,0.4998851552336872,-0.4723355621959089,0.21140396791626948,-0.6837395301121784,0.05331375518014645,after_dropout
