question_id,poll_id,pollster,end_date,sample_size,poll_margin,corrected_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,house_effect_assigned,total_error,sampling_noise,residual_systematic_bias,weight,sigma2_u
207966,88071,YouGov,2024-09-06,1078.0,0.0,1.5036968883905737,1.7097309916712655,1.5036968883905737,3.0661647009698116,-1.142464006159444,0.9878220915737553,-1.5036968883905737,-1.7097309916712655,2.6461608945500177,-2.8521949978307095,0.0,0.12492812560687294
209115,88127,co/efficient,2024-09-06,889.0,2.0,-1.333261992676107,1.7097309916712655,0.1681655383533195,2.2305971681090595,-1.142464006159444,0.9878220915737553,3.333261992676107,0.2902690083287345,-0.1907979865166629,-2.8521949978307095,0.47076161693788876,0.12492812560687294
208320,88091,Morning Consult,2024-09-08,1910.0,-3.0,-1.535474915981526,1.7097309916712655,-0.7020321138142952,1.5988566540101623,-1.2082794599915354,0.9021374927371106,-1.464525084018474,-4.7097309916712655,-0.32719545598999056,-2.918010451662801,0.5107871499255793,0.12492812560687294
208780,88121,Redfield & Wilton Strategies,2024-09-09,801.0,0.0,-0.9111087690245776,1.7097309916712655,-0.7423124918023438,1.471292406319712,-1.2330197010099266,0.8742471549508984,0.9111087690245776,-1.7097309916712655,0.32191093198534904,-2.942750692681192,0.19265841969557027,0.12492812560687294
209630,88184,Suffolk,2024-09-14,500.0,-3.0,-2.3712394987079763,1.7097309916712655,-0.9525555427378269,1.5586295212418162,-1.3746169056605375,0.6812904771349718,-0.6287605012920238,-4.7097309916712655,-0.9966225930474388,-3.084347897331803,0.129068429735761,0.12492812560687294
210068,88227,Franklin and Marshall College,2024-09-15,890.0,-3.0,-1.288521628294082,1.7097309916712655,-1.0174763582969188,1.435506777236863,-1.396321417651818,0.6178755274206978,-1.711478371705918,-4.7097309916712655,0.10779978935773604,-3.1060524093230835,0.19323621743427866,0.12492812560687294
209625,88186,InsiderAdvantage,2024-09-15,800.0,1.3999999999999986,-0.6351934542638111,1.7097309916712655,-0.9625157779574656,1.3283136078132018,-1.396321417651818,0.6178755274206978,2.0351934542638097,-0.30973099167126694,0.7611279633880068,-3.1060524093230835,0.14376939109653045,0.12492812560687294
210630,88348,Focaldata,2024-09-16,1120.0,-1.8999999999999986,-0.06839966542416498,1.7097309916712655,-0.8035562206374544,1.24637465733441,-1.4270366761165356,0.551336890963942,-1.8316003345758336,-3.609730991671264,1.3586370106923706,-3.136767667787801,0.17778402054474882,0.12492812560687294
210090,88242,Siena/NYT,2024-09-16,1082.0,-4.0,-2.5690960681949893,1.7097309916712655,-1.0717552203757263,1.1478104757927634,-1.4270366761165356,0.551336890963942,-1.4309039318050105,-5.7097309916712655,-1.1420593920784536,-3.136767667787801,0.15190764462739323,0.12492812560687294
210089,88242,Siena/NYT,2024-09-16,1082.0,-3.0,-1.5690960681949895,1.7097309916712655,-1.1379111439645573,1.0687469858831935,-1.4270366761165356,0.5513368909639419,-1.4309039318050105,-4.7097309916712655,-0.14205939207845386,-3.136767667787801,0.13301928421707382,0.12492812560687294
210088,88242,Siena/NYT,2024-09-16,1082.0,-4.0,-2.5690960681949893,1.7097309916712655,-1.3013857457770857,1.0058588463670417,-1.4270366761165356,0.5513368909639419,-1.4309039318050105,-5.7097309916712655,-1.1420593920784536,-3.136767667787801,0.11422325588038947,0.12492812560687294
210087,88242,Siena/NYT,2024-09-16,1082.0,-4.0,-2.5690960681949893,1.7097309916712655,-1.4313435435304074,0.9529079065980477,-1.4270366761165356,0.5513368909639419,-1.4309039318050105,-5.7097309916712655,-1.1420593920784536,-3.136767667787801,0.1025137962949242,0.12492812560687294
210723,88348,Focaldata,2024-09-16,1120.0,-3.1000000000000014,-1.2683996654241678,1.7097309916712655,-1.415910225503521,0.9066579254265215,-1.4270366761165356,0.5513368909639419,-1.8316003345758336,-4.809730991671267,0.1586370106923678,-3.136767667787801,0.09471554381947335,0.12492812560687294
210638,88348,Focaldata,2024-09-16,1120.0,-1.5999999999999943,0.23160033457583928,1.7097309916712655,-1.2769835612537928,0.8675891105751727,-1.4270366761165356,0.5513368909639419,-1.8316003345758336,-3.30973099167126,1.658637010692375,-3.136767667787801,0.08432520410857716,0.12492812560687294
210067,88231,The Washington Post,2024-09-16,1003.0,0.0,-0.14744936386942872,1.7097309916712655,-1.19463050923359,0.8353631382951844,-1.4270366761165356,0.5513368909639419,0.14744936386942872,-1.7097309916712655,1.2795873122471069,-3.136767667787801,0.07290886120217151,0.12492812560687294
210066,88231,The Washington Post,2024-09-16,1003.0,-1.0,-1.1474493638694288,1.7097309916712655,-1.1913925928711329,0.8061893389969759,-1.4270366761165356,0.5513368909639419,0.14744936386942872,-2.7097309916712655,0.27958731224710687,-3.136767667787801,0.06862733698950606,0.12492812560687294
209905,88211,Quinnipiac,2024-09-16,1331.0,-5.0,-3.888264715379768,1.7097309916712655,-1.4127371981043597,0.7723973104421502,-1.4270366761165356,0.5513368909639419,-1.1117352846202322,-6.7097309916712655,-2.461228039263232,-3.136767667787801,0.08207456459868466,0.12492812560687294
209902,88211,Quinnipiac,2024-09-16,1331.0,-6.0,-4.888264715379767,1.7097309916712655,-1.6791784046662486,0.7422002326333437,-1.4270366761165356,0.5513368909639419,-1.1117352846202322,-7.7097309916712655,-3.461228039263232,-3.136767667787801,0.07666209093080689,0.12492812560687294
210731,88348,Focaldata,2024-09-16,1120.0,-4.299999999999997,-2.4683996654241636,1.7097309916712655,-1.7262308973777767,0.7197356840367556,-1.4270366761165356,0.5513368909639419,-1.8316003345758336,-6.009730991671263,-1.041362989307628,-3.136767667787801,0.05961888642779581,0.12492812560687294
210070,88232,Marist College,2024-09-17,1663.0,-1.0,-0.11137174952142115,1.7097309916712655,-1.565884771972619,0.7609905541554999,-1.3548815226705468,0.5596517671627178,-0.8886282504785789,-2.7097309916712655,1.2435097731491256,-3.064612514341812,0.09929418650413517,0.12492812560687294
210071,88232,Marist College,2024-09-17,1476.0,0.0,0.8886282504785789,1.7097309916712655,-1.368975347619099,0.7298278637800669,-1.3548815226705468,0.5596517671627178,-0.8886282504785789,-1.7097309916712655,2.2435097731491256,-3.064612514341812,0.08022341806802746,0.12492812560687294
