end_date,poll_margin,true_margin,n_polls_combined,n_questions_combined,filtered,filtered_se,smoothed,smoothed_se,total_error,sampling_noise,systematic_bias,weight,sigma2_u
2024-09-06,1.0,3.21185245285211,1311.0,2.0,1.0,2.7454261723974396,-0.18732070306351467,1.236735234595752,-2.21185245285211,1.1873207030635147,-3.3991731559156246,0.0,0.3730843834639223
2024-09-07,-3.0,3.21185245285211,676.0,1.0,-0.4415141093595333,2.2493761801172223,-0.2460906870339146,1.137156914597687,-6.21185245285211,-2.753909312966085,-3.4579431398860248,0.3603785273398833,0.3730843834639223
2024-09-08,-1.90537982249607,3.21185245285211,3249.0,3.0,-1.3898361289259713,1.3832258058917861,-0.23168083565450837,1.0441569059405615,-5.11723227534818,-1.6736989868415617,-3.443533288506618,0.6478203642972998,0.3730843834639223
2024-09-09,-1.0,3.21185245285211,495.0,1.0,-1.3458510905032672,1.424227767770219,-0.005847680675901801,1.0540750271177137,-4.21185245285211,-0.9941523193240982,-3.2177001335280115,0.11282955877867533,0.3730843834639223
2024-09-12,2.06017736086777,3.21185245285211,1909.0,2.0,-0.023594777123575272,1.387701696059692,0.7335453135451777,0.9688476282663675,-1.1516750919843401,1.326632047322592,-2.4783071393069322,0.3882105896230669,0.3730843834639223
2024-09-13,1.1553885736854013,3.21185245285211,1773.0,2.0,0.3356716187745124,1.2642377469831894,0.8802321273468008,0.9445863888457063,-2.0564638791667087,0.2751564463386005,-2.331620325505309,0.3047255889165626,0.3730843834639223
2024-09-16,2.92376261789684,3.21185245285211,4976.0,5.0,1.845348411587111,1.0641229730567687,1.2615761666266332,0.8224272048481613,-0.2880898349552701,1.6621864512702067,-1.9502762862254768,0.5833167355106755,0.3730843834639223
2024-09-17,2.492272227170325,3.21185245285211,1200.0,2.0,1.9483368914325383,1.1250688309881989,1.0692373784939733,0.8363673768482476,-0.7195802256817849,1.4230348486763518,-2.1426150743581367,0.1591972305928808,0.3730843834639223
2024-09-18,-0.34641608857284634,3.21185245285211,2914.0,3.0,1.189295342763553,1.047269195064586,0.8101257379903346,0.8304141760549902,-3.5582685414249564,-1.1565418265631808,-2.401726714861775,0.33077266062302013,0.3730843834639223
2024-09-19,1.0,3.21185245285211,868.0,1.0,1.166881097755835,1.1383378437615272,0.6811452759563554,0.8593805390026095,-2.21185245285211,0.31885472404364457,-2.5307071768957545,0.11840885613184658,0.3730843834639223
2024-09-20,0.0,3.21185245285211,802.0,1.0,1.024098721600766,1.2102425908268502,0.5412945080648497,0.8628590950720277,-3.21185245285211,-0.5412945080648497,-2.6705579447872605,0.12236240387274291,0.3730843834639223
