question_id,poll_id,pollster,end_date,sample_size,poll_margin,corrected_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,house_effect_assigned,total_error,sampling_noise,residual_systematic_bias,weight,sigma2_u,period
193079,86141,Emerson,2024-02-16,1000.0,9.199999999999996,8.818655399922818,3.21185245285211,8.818655399922818,3.0283353400131934,8.116293161956422,2.574139803628334,0.38134460007717685,5.988147547147886,0.7023622379663959,4.904440709104312,0.0,0.19545493157282262,before_dropout
199544,86992,Morning Consult,2024-05-12,704.0,10.0,10.206889309893624,3.21185245285211,9.752481893548543,2.9161539329133914,6.828938208231923,2.3576784984768726,-0.2068893098936247,6.78814754714789,3.3779511016617008,3.6170857553798132,0.6726722974555228,0.19545493157282262,before_dropout
203802,87526,PPP,2024-07-20,573.0,4.0,2.0997426651854756,3.21185245285211,5.326021124965978,3.0447979525067055,2.1925005878999486,1.5150889167298935,1.9002573348145242,0.78814754714789,-0.09275792271447303,-1.0193518649521613,0.5784152100958746,0.19545493157282262,before_dropout
204357,87564,Redfield & Wilton Strategies,2024-07-24,586.0,3.0,1.8618769322824895,3.21185245285211,3.945495935788018,2.4589555844885087,1.9282461974375793,1.3606000946098504,1.1381230677175105,-0.21185245285210996,-0.06636926515508978,-1.2836062554145307,0.39851839657648325,0.19545493157282262,after_dropout
204798,87625,Morning Consult,2024-07-28,706.0,1.0,1.2068893098936246,3.21185245285211,2.9832212135798146,2.1045195493003774,1.66741176392275,1.2157339270605452,-0.2068893098936247,-2.21185245285211,-0.4605224540291253,-1.54444068892936,0.35137383847303616,0.19545493157282262,after_dropout
204805,87625,Morning Consult,2024-07-28,706.0,2.0,2.206889309893625,3.21185245285211,2.7893764869757742,1.8229402407385251,1.66741176392275,1.2157339270605452,-0.2068893098936247,-1.21185245285211,0.5394775459708749,-1.54444068892936,0.24969310894428534,0.19545493157282262,after_dropout
205827,87767,Benenson Strategy Group/GS Strategy Group,2024-08-02,403.0,-1.0,1.0187371470304716,3.21185245285211,2.5161748276539324,1.9070541840568744,1.33745960438526,1.1002172476396226,-2.0187371470304716,-4.21185245285211,-0.31872245735478844,-1.87439284846685,0.15429548703593207,0.19545493157282262,after_dropout
205820,87767,Benenson Strategy Group/GS Strategy Group,2024-08-02,403.0,-2.0,0.01873714703047158,3.21185245285211,2.1662897122956473,1.7684289015965018,1.33745960438526,1.1002172476396226,-2.0187371470304716,-5.21185245285211,-1.3187224573547884,-1.87439284846685,0.14009763609834697,0.19545493157282262,after_dropout
205274,87689,Redfield & Wilton Strategies,2024-08-03,714.0,3.0,1.8618769322824895,3.21185245285211,2.0998089608746096,1.6115613148573456,1.2856587475477055,1.0764954095452923,1.1381230677175105,-0.21185245285210996,0.576218184734784,-1.9261937053044045,0.2183901458347593,0.19545493157282262,after_dropout
205615,87711,Cygnal,2024-08-05,600.0,3.1000000000000014,2.425845087883702,3.21185245285211,2.15337020781752,1.5802418402963125,1.163116031467696,1.041247728166534,0.6741549121162995,-0.11185245285210854,1.2627290564160059,-2.048736421384414,0.16428009814205816,0.19545493157282262,after_dropout
