question_id,poll_id,pollster,end_date,sample_size,poll_margin,corrected_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,house_effect_assigned,total_error,sampling_noise,residual_systematic_bias,weight,sigma2_u,period
211859,88552,SoCal Strategies,2024-10-07,735.0,-0.9000000000000057,1.1717847191466753,5.528603238585694,1.1717847191466753,3.623292654460021,1.9743511917108738,0.38378097386238,-2.071784719146681,-6.4286032385856995,-0.8025664725641986,-3.55425204687482,0.0,0.0001,after_dropout
212080,88588,ActiVote,2024-10-08,400.0,1.4000000000000057,1.8218184989046036,5.528603238585694,1.3956330546861913,2.9338399031344022,1.9743573049894398,0.3836535924191255,-0.4218184989045978,-4.128603238585688,-0.15253880608483628,-3.554245933596254,0.34436415846400603,0.0001,after_dropout
212185,88606,Emerson,2024-10-08,1000.0,2.299999999999997,2.121846748293933,5.528603238585694,1.7340252673442316,2.1439770118001658,1.9743573049894398,0.38365359241912667,0.1781532517060638,-3.2286032385856966,0.14748944330449332,-3.554245933596254,0.46596782136804493,0.0001,after_dropout
212304,88639,Fabrizio/GBAO,2024-10-08,600.0,-2.0,2.021391300699946,5.528603238585694,1.800325387946191,1.880456531176659,1.9743573049894398,0.38365359241912667,-4.021391300699946,-7.528603238585694,0.04703399571050637,-3.554245933596254,0.23071662237787863,0.0001,after_dropout
212311,88639,Fabrizio/GBAO,2024-10-08,600.0,-2.0,2.021391300699946,5.528603238585694,1.8410479408429405,1.69844890371071,1.9743573049894398,0.38365359241912667,-4.021391300699946,-7.528603238585694,0.04703399571050637,-3.554245933596254,0.18421000501380033,0.0001,after_dropout
212245,88624,Fabrizio/McLaughlin,2024-10-09,800.0,3.0,2.021395921910674,5.528603238585694,1.8763240877339318,1.5233367587724154,1.9743619261992311,0.3835365438448604,0.9786040780893257,-2.528603238585694,0.047033995711442955,-3.5542413123864627,0.19560045353511732,0.0001,after_dropout
212461,88665,Siena/NYT,2024-10-10,808.0,5.0,2.2718511712794403,5.528603238585694,1.9405355869801768,1.394241797180831,1.9743661509576838,0.3834226838030549,2.7281488287205597,-0.5286032385856938,0.2974850203217565,-3.5542370876280103,0.16234412741259688,0.0001,after_dropout
212462,88665,Siena/NYT,2024-10-10,808.0,5.0,2.2718511712794403,5.528603238585694,1.9876481776693518,1.2913129009191116,1.9743661509576838,0.3834226838030549,2.7281488287205597,-0.5286032385856938,0.2974850203217565,-3.5542370876280103,0.14219853493707083,0.0001,after_dropout
212463,88665,Siena/NYT,2024-10-10,808.0,6.0,3.2718511712794403,5.528603238585694,2.146221557672501,1.2089613197682891,1.9743661509576838,0.3834226838030549,2.7281488287205597,0.4713967614143062,1.2974850203217565,-3.5542370876280103,0.12347999560207798,0.0001,after_dropout
212464,88665,Siena/NYT,2024-10-10,808.0,5.0,2.2718511712794403,5.528603238585694,2.160410962271911,1.1386424031874676,1.9743661509576838,0.3834226838030549,2.7281488287205597,-0.5286032385856938,0.2974850203217565,-3.5542370876280103,0.11294633639330645,0.0001,after_dropout
212537,88677,Trafalgar Group,2024-10-13,1090.0,1.5,1.6218585608127962,5.528603238585694,2.0896707825485104,1.061351875120118,1.974323101854241,0.3831199914795606,-0.12185856081279633,-4.028603238585694,-0.35246454104144487,-3.5542801367314527,0.1313524543419411,0.0001,after_dropout
212942,88725,Redfield & Wilton Strategies,2024-10-14,1141.0,2.0,2.0217001863164605,5.528603238585694,2.081491121335605,0.9954874750988864,1.974312862087032,0.3830234725660543,-0.02170018631646059,-3.528603238585694,0.047387324229428485,-3.5542903764986615,0.12034117201179868,0.0001,after_dropout
213067,88746,Morning Consult,2024-10-15,653.0,-1.0,1.1715875241510254,5.528603238585694,2.024573893992065,0.9638979706719659,1.9743020468734953,0.3829315603949171,-2.1715875241510254,-6.528603238585694,-0.8027145227224699,-3.5543011917121987,0.06255303036459364,0.0001,after_dropout
213502,88809,Washington Post/George Mason University,2024-10-15,580.0,3.0,0.5213360425920883,5.528603238585694,1.9438090803421229,0.9376467145659834,1.9743020468734953,0.3829315603949171,2.4786639574079117,-2.528603238585694,-1.452966004281407,-3.5543011917121987,0.05372723523075566,0.0001,after_dropout
213462,88809,Washington Post/George Mason University,2024-10-15,580.0,6.0,3.5213360425920883,5.528603238585694,2.02527827520036,0.9131140442057751,1.9743020468734953,0.3829315603949171,2.4786639574079117,0.4713967614143062,1.547033995718593,-3.5543011917121987,0.05164361485273166,0.0001,after_dropout
213103,88762,YouGov,2024-10-16,1435.0,3.0,3.8220133864388135,5.528603238585694,2.219188179689831,0.8624861290521717,1.9742959329830223,0.38284689381506426,-0.8220133864388135,-2.528603238585694,1.8477174534557912,-3.5543073056026717,0.1079234792466503,0.0001,after_dropout
213382,88795,AtlasIntel,2024-10-17,1440.0,0.6000000000000014,-1.4579616261328021,5.528603238585694,1.8561371378447804,0.8188575735266502,1.974263012151434,0.3827677370796367,2.0579616261328035,-4.928603238585692,-3.432224638284236,-3.5543402264342596,0.09873164298886392,0.0001,after_dropout
213383,88795,AtlasIntel,2024-10-17,1440.0,-0.09999999999999432,-2.157961626132798,5.528603238585694,1.4977778377157491,0.7814513787011932,1.974263012151434,0.3827677370796368,2.0579616261328035,-5.628603238585688,-4.132224638284232,-3.5543402264342596,0.08927515768793202,0.0001,after_dropout
213527,88828,Redfield & Wilton Strategies,2024-10-18,691.0,3.0,3.0217001863164605,5.528603238585694,1.5626575753957257,0.7646982328881738,1.974341039251959,0.3826997676149023,-0.02170018631646059,-2.528603238585694,1.0473591470645016,-3.554262199333735,0.042574175606486825,0.0001,after_dropout
213568,88843,InsiderAdvantage,2024-10-20,800.0,2.5,1.8219090171535504,5.528603238585694,1.5746557391824954,0.746921191210539,1.974481842685532,0.3825692674072977,0.6780909828464498,-3.028603238585694,-0.1525728255319816,-3.554121395900162,0.04628002724080327,0.0001,after_dropout
213719,88871,HighGround,2024-10-20,400.0,0.5999999999999943,2.021515838419181,5.528603238585694,1.5851274255728471,0.7381176622821961,1.974481842685532,0.3825692674072977,-1.421515838419187,-4.9286032385856995,0.04703399573364919,-3.554121395900162,0.02343392575940291,0.0001,after_dropout
213940,88899,Morning Consult,2024-10-20,915.0,0.0,2.1715875241510254,5.528603238585694,1.614077756783492,0.7196686812045583,1.974481842685532,0.3825692674072977,-2.1715875241510254,-5.528603238585694,0.19710568146549345,-3.554121395900162,0.04936453695798313,0.0001,after_dropout
213941,88899,Morning Consult,2024-10-20,915.0,0.0,2.1715875241510254,5.528603238585694,1.6397937596644918,0.7028748170103691,1.974481842685532,0.3825692674072977,-2.1715875241510254,-5.528603238585694,0.19710568146549345,-3.554121395900162,0.046126551293309614,0.0001,after_dropout
213942,88899,Morning Consult,2024-10-20,861.0,0.0,2.1715875241510254,5.528603238585694,1.6623570419917661,0.6878021978102676,1.974481842685532,0.3825692674072977,-2.1715875241510254,-5.528603238585694,0.19710568146549345,-3.554121395900162,0.042428632740851895,0.0001,after_dropout
213943,88899,Morning Consult,2024-10-20,861.0,0.0,2.1715875241510254,5.528603238585694,1.6826774839875958,0.6739393908737596,1.974481842685532,0.3825692674072977,-2.1715875241510254,-5.528603238585694,0.19710568146549345,-3.554121395900162,0.039904213725906565,0.0001,after_dropout
214672,89023,U. Arizona/TrueDot,2024-10-20,846.0,-0.6700000000000017,2.021515838419181,5.528603238585694,1.6963153622144227,0.6602374359864172,1.974481842685532,0.3825692674072977,-2.691515838419183,-6.1986032385856955,0.04703399573364919,-3.554121395900162,0.04024892119932831,0.0001,after_dropout
213982,88916,Marist College,2024-10-22,1329.0,0.0,1.5216434630703728,5.528603238585694,1.6865617131480424,0.6416860369107797,1.9746094673167565,0.3824833128409123,-1.5216434630703728,-5.528603238585694,-0.45296600424638367,-3.5539937712689373,0.05583982949848602,0.0001,after_dropout
213983,88916,Marist College,2024-10-22,1193.0,1.0,2.521643463070373,5.528603238585694,1.7260428289719587,0.6263335175759859,1.9746094673167565,0.3824833128409123,-1.5216434630703728,-4.528603238585694,0.5470339957536163,-3.5539937712689373,0.047278144717674074,0.0001,after_dropout
214250,88943,Redfield & Wilton Strategies,2024-10-22,710.0,2.0,2.0217001863164605,5.528603238585694,1.734554768645295,0.617251640438576,1.9746094673167565,0.3824833128409123,-0.02170018631646059,-3.528603238585694,0.04709071899970407,-3.5539937712689373,0.02878987943945512,0.0001,after_dropout
214710,89043,CES / YouGov,2024-10-25,2077.0,0.0,0.02183248276740298,5.528603238585694,1.606494773826644,0.5939611714791871,1.974798486969115,0.38239210605482316,-0.02183248276740298,-5.528603238585694,-1.952966004201712,-3.5538047516165787,0.07476985374369145,0.0001,after_dropout
214711,89043,CES / YouGov,2024-10-25,2066.0,4.0,4.021832482767403,5.528603238585694,1.773951751281489,0.5730014969927243,1.974798486969115,0.38239210605482316,-0.02183248276740298,-1.5286032385856938,2.0470339957982877,-3.5538047516165787,0.06933066826844804,0.0001,after_dropout
216399,89362,J.L. Partners,2024-10-26,500.0,1.0,2.0218936548690145,5.528603238585694,1.7780798035371528,0.5682979703962413,1.9748596590514613,0.38237779339065586,-1.0218936548690147,-4.528603238585694,0.04703399581755319,-3.5537435795342325,0.016649272252628477,0.0001,after_dropout
214429,88968,Trafalgar Group,2024-10-26,1094.0,2.1000000000000014,2.2218585608127976,5.528603238585694,1.79414679938504,0.5579155250259916,1.9748596590514613,0.38237779339065586,-0.12185856081279633,-3.4286032385856924,0.24699890176133632,-3.5537435795342325,0.03620496831917409,0.0001,after_dropout
214675,89026,CNN/SSRS,2024-10-26,781.0,-1.0,2.0218936548690145,5.528603238585694,1.7998299302841598,0.5509105152367919,1.9748596590514613,0.38237779339065586,-3.0218936548690145,-6.528603238585694,0.04703399581755319,-3.5537435795342325,0.024953718403895476,0.0001,after_dropout
214684,89030,Redfield & Wilton Strategies,2024-10-27,901.0,2.0,2.0217001863164605,5.528603238585694,1.8059793184104935,0.5433117961702119,1.9749173290175606,0.382372998694581,-0.02170018631646059,-3.528603238585694,0.04678285729889997,-3.5536859095681335,0.02771614472486342,0.0001,after_dropout
214895,89080,RABA Research,2024-10-27,589.0,-2.0,2.021951324855424,5.528603238585694,1.8101655677559811,0.5380204430295394,1.9749173290175606,0.382372998694581,-4.021951324855424,-7.528603238585694,0.047033995837863385,-3.5536859095681335,0.019383296078027103,0.0001,after_dropout
215770,89242,Mitchell,2024-10-28,610.0,2.0,2.022008240632938,5.528603238585694,1.813917723957556,0.5333265471031213,1.9749742447737813,0.3823743099629662,-0.022008240632938235,-3.528603238585694,0.047033995859156796,-3.5536289938119126,0.017711994239017162,0.0001,after_dropout
215769,89242,Mitchell,2024-10-28,610.0,2.0,2.022008240632938,5.528603238585694,1.8175392770623755,0.5286652389411783,1.9749742447737813,0.3823743099629662,-0.022008240632938235,-3.528603238585694,0.047033995859156796,-3.5536289938119126,0.017403739308645083,0.0001,after_dropout
214707,89040,Data Orbital,2024-10-28,550.0,7.800000000000004,2.022008240632938,5.528603238585694,1.8209361145412695,0.5242554966947688,1.9749742447737813,0.3823743099629662,5.777991759367066,2.2713967614143105,0.047033995859156796,-3.5536289938119126,0.01661297352701495,0.0001,after_dropout
214740,89057,AtlasIntel,2024-10-29,1458.0,3.5,1.4420383738671965,5.528603238585694,1.8060431148039757,0.5139424588804178,1.9750302904680135,0.3823826498952075,2.0579616261328035,-2.028603238585694,-0.532991916600817,-3.5535729481176803,0.03930611914127151,0.0001,after_dropout
214739,89057,AtlasIntel,2024-10-29,1458.0,4.200000000000003,2.1420383738671993,5.528603238585694,1.818895959485237,0.5040166762104977,1.9750302904680135,0.3823826498952075,2.0579616261328035,-1.328603238585691,0.16700808339918582,-3.5535729481176803,0.03825305368026896,0.0001,after_dropout
215681,89213,Data for Progress,2024-10-30,1079.0,1.0,2.0221257486373414,5.528603238585694,1.8245980269313877,0.49699350505103423,1.9750917527378067,0.3824023933750613,-1.0221257486373412,-4.528603238585694,0.04703399589953472,-3.553511485847887,0.02805724234591878,0.0001,after_dropout
