question_id,poll_id,pollster,end_date,sample_size,poll_margin,corrected_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,house_effect_assigned,total_error,sampling_noise,residual_systematic_bias,weight,sigma2_u,period
204357,87564,Redfield & Wilton Strategies,2024-07-24,586.0,3.0,1.7447092538512654,3.21185245285211,1.7447092538512654,3.895183557780745,0.4269309854051706,0.268909608488988,1.2552907461487346,-0.21185245285210996,1.3177782684460948,-2.7849214674469396,0.0,0.0001,after_dropout
204798,87625,Morning Consult,2024-07-28,706.0,1.0,1.4816947114403423,3.21185245285211,1.601044166583242,2.623940558012493,0.4268962440723303,0.26817192221901837,-0.4816947114403423,-2.21185245285211,1.054798467368012,-2.7849562087797795,0.5462248815260068,0.0001,after_dropout
204805,87625,Morning Consult,2024-07-28,706.0,2.0,2.4816947114403423,3.21185245285211,1.9013007612048656,2.130166874414836,0.4268962440723303,0.26817192221901837,-0.4816947114403423,-1.21185245285211,2.0547984673680117,-2.7849562087797795,0.34094862755163013,0.0001,after_dropout
205820,87767,Benenson Strategy Group/GS Strategy Group,2024-08-02,403.0,-2.0,-0.005678406826369997,3.21185245285211,1.5791168384887797,1.9420086427339545,0.426733779226242,0.2672676084997988,-1.99432159317363,-5.21185245285211,-0.432412186052612,-2.7851186736258677,0.1689498910723333,0.0001,after_dropout
205827,87767,Benenson Strategy Group/GS Strategy Group,2024-08-02,403.0,-1.0,0.99432159317363,3.21185245285211,1.498453905461446,1.8031070402347742,0.426733779226242,0.2672676084997988,-1.99432159317363,-4.21185245285211,0.567587813947388,-2.7851186736258677,0.1379336334786099,0.0001,after_dropout
205274,87689,Redfield & Wilton Strategies,2024-08-03,714.0,3.0,1.7447092538512654,3.21185245285211,1.5513248618271644,1.5978869941509837,0.42670081534290927,0.2670886851648624,1.2552907461487346,-0.21185245285210996,1.3180084385083561,-2.785151637509201,0.21469972819442726,0.0001,after_dropout
205615,87711,Cygnal,2024-08-05,600.0,3.1000000000000014,2.261278801020648,3.21185245285211,1.653432405298656,1.4785802710744584,0.4266127215645825,0.2667349364449452,0.8387211989793533,-0.11185245285210854,1.8346660794560654,-2.785239731287527,0.14382277192163617,0.0001,after_dropout
205622,87718,Trafalgar Group,2024-08-08,1082.0,3.6999999999999957,1.3947002204650327,3.21185245285211,1.6013918215420042,1.3216330475096354,0.4264443719307758,0.26620858898696015,2.305299779534963,0.4881475471478858,0.968255848534257,-2.785408080921334,0.2011368774631439,0.0001,after_dropout
206484,87850,Navigator,2024-08-08,600.0,2.0,1.4946118137731905,3.21185245285211,1.5906767534331079,1.253569372373729,0.4264443719307758,0.26620858898696015,0.5053881862268094,-1.21185245285211,1.0681674418424147,-2.785408080921334,0.100347137378893,0.0001,after_dropout
206479,87850,Navigator,2024-08-08,600.0,0.0,-0.5053881862268094,3.21185245285211,1.3958304254323501,1.193883731912949,0.4264443719307759,0.26620858898696015,0.5053881862268094,-3.21185245285211,-0.9318325581575853,-2.785408080921334,0.09295815426041676,0.0001,after_dropout
205658,87723,YouGov Blue,2024-08-09,802.0,0.0,0.4945438039452611,3.21185245285211,1.296212803974111,1.12601286184797,0.42637636194275574,0.266039376653503,-0.4945438039452611,-3.21185245285211,0.06816744200250535,-2.7854760909093543,0.11052823717040634,0.0001,after_dropout
206213,87808,Siena/NYT,2024-08-14,655.0,-2.0,-0.005397456331562855,3.21185245285211,1.1861684291530015,1.0775750206655976,0.4260333407913246,0.265202914254156,-1.9946025436684371,-5.21185245285211,-0.43143079712288745,-2.7858191120607856,0.0845447966853505,0.0001,after_dropout
206205,87808,Siena/NYT,2024-08-14,655.0,-2.0,-0.005397456331562855,3.21185245285211,1.0986622629930334,1.0372531625181793,0.4260333407913246,0.265202914254156,-1.9946025436684371,-5.21185245285211,-0.43143079712288745,-2.7858191120607856,0.07343795859377311,0.0001,after_dropout
206201,87808,Siena/NYT,2024-08-14,655.0,-3.0,-1.0053974563315629,3.21185245285211,0.9532331365055922,1.00076475832374,0.4260333407913246,0.265202914254156,-1.9946025436684371,-6.21185245285211,-1.4314307971228875,-2.7858191120607856,0.06911834543086258,0.0001,after_dropout
206209,87808,Siena/NYT,2024-08-14,655.0,-3.0,-1.0053974563315629,3.21185245285211,0.8157702387318885,0.9650075374023046,0.42603334079132454,0.265202914254156,-1.9946025436684371,-6.21185245285211,-1.4314307971228875,-2.7858191120607856,0.07018316689038495,0.0001,after_dropout
206360,87828,Redfield & Wilton Strategies,2024-08-15,601.0,3.0,1.7447092538512654,3.21185245285211,0.8696479733333001,0.9366549971364312,0.4259914893795053,0.2650427908016878,1.2552907461487346,-0.21185245285210996,1.31871776447176,-2.785860963472605,0.05799921601364529,0.0001,after_dropout
206261,87816,Focaldata,2024-08-16,702.0,0.4000000000000057,0.662596342386742,3.21185245285211,0.8576343992532065,0.909127420841777,0.4259409200117247,0.2648842852559367,-0.2625963423867363,-2.8118524528521043,0.23665542237501735,-2.785911532840385,0.0580221176001964,0.0001,after_dropout
206387,87816,Focaldata,2024-08-16,702.0,-4.0,-3.737403657613264,3.21185245285211,0.5788769065406458,0.8811199490880206,0.4259409200117247,0.2648842852559367,-0.2625963423867363,-7.21185245285211,-4.163344577624988,-2.785911532840385,0.06066489314403107,0.0001,after_dropout
206389,87816,Focaldata,2024-08-16,702.0,-1.3999999999999986,-1.1374036576132622,3.21185245285211,0.4834580745231517,0.856276206327624,0.4259409200117247,0.2648842852559367,-0.2625963423867363,-4.6118524528521085,-1.5633445776249868,-2.785911532840385,0.055596290029965856,0.0001,after_dropout
207444,87961,Spry Strategies,2024-08-20,600.0,-1.3999999999999986,-0.30592301360520135,3.21185245285211,0.44725774315890277,0.8366398701835616,0.4259095416958018,0.2642726668159007,-1.0940769863947972,-4.6118524528521085,-0.7318325553010032,-2.785942911156308,0.045859131804235405,0.0001,after_dropout
207443,87961,Spry Strategies,2024-08-20,600.0,0.19999999999999574,1.294076986394793,3.21185245285211,0.4832546170221765,0.8186646892437939,0.4259095416958018,0.2642726668159007,-1.0940769863947972,-3.0118524528521142,0.8681674446989911,-2.785942911156308,0.04250833238711184,0.0001,after_dropout
206735,87870,SurveyUSA,2024-08-21,941.0,0.0,1.4945494650020867,3.21185245285211,0.5468477674483743,0.7925659092344819,0.42590098543507277,0.26412283173445317,-1.4945494650020867,-3.21185245285211,1.068648479567014,-2.7859514674170374,0.06288289765662987,0.0001,after_dropout
