question_id,poll_id,pollster,end_date,sample_size,poll_margin,corrected_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,house_effect_assigned,total_error,sampling_noise,residual_systematic_bias,weight,sigma2_u
208310,88085,Morning Consult,2024-09-08,901.0,2.1599999999999966,4.621805627880326,5.528603238585694,4.621805627880326,3.263248375312197,1.3494012123700183,0.47196946535045237,-2.461805627880329,-3.368603238585697,3.2724044155103074,-4.179202026215675,0.0,0.005799503927748058
208772,88114,Redfield & Wilton Strategies,2024-09-09,765.0,1.0,1.0225138950066741,5.528603238585694,2.94058107889297,2.3828227796457964,1.3476190077877102,0.46604207109908685,-0.02251389500667402,-4.528603238585694,-0.32510511278103604,-4.180984230797984,0.467098716570295,0.005799503927748058
209816,88203,Data Orbital,2024-09-09,550.0,0.20000000000000284,-2.291666260252613,5.528603238585694,1.6167832938915314,2.0594434245427635,1.3476190077877102,0.46604207109908685,2.491666260252616,-5.328603238585691,-3.6392852680403234,-4.180984230797984,0.2530074935673076,0.005799503927748058
209428,88175,Trafalgar Group,2024-09-12,1088.0,1.6000000000000014,1.3278925932035848,5.528603238585694,1.520420510733299,1.6846857081472222,1.346514853393389,0.44889967899421135,0.27210740679641665,-3.9286032385856924,-0.018622260189804285,-4.182088385192305,0.3335613881954657,0.005799503927748058
210725,88342,Focaldata,2024-09-16,1097.0,-4.399999999999999,-0.7308932519025282,5.528603238585694,0.9700365860154754,1.4703195687667745,1.3450934191773283,0.42594705571550306,-3.6691067480974704,-9.928603238585692,-2.0759866710798565,-4.183509819408366,0.24447233160136547,0.005799503927748058
210717,88342,Focaldata,2024-09-16,1097.0,-4.799999999999997,-1.1308932519025268,5.528603238585694,0.5558173643876263,1.3174260663379518,1.3450934191773283,0.42594705571550306,-3.6691067480974704,-10.328603238585691,-2.475986671079855,-4.183509819408366,0.197159949919287,0.005799503927748058
210632,88342,Focaldata,2024-09-16,1097.0,-1.4000000000000057,2.2691067480974647,5.528603238585694,0.8298925391860124,1.2074623814164784,1.3450934191773283,0.42594705571550306,-3.6691067480974704,-6.9286032385856995,0.9240133289201364,-4.183509819408366,0.15997015880932067,0.005799503927748058
210624,88342,Focaldata,2024-09-16,1097.0,-1.5999999999999943,2.069106748097476,5.528603238585694,1.0037992073209163,1.1195356240071572,1.3450934191773283,0.42594705571550306,-3.6691067480974704,-7.128603238585688,0.7240133289201478,-4.183509819408366,0.14033624443966392,0.005799503927748058
210076,88235,Emerson,2024-09-18,868.0,1.0999999999999943,0.18361459575483063,5.528603238585694,0.9215329708757241,1.0668087827054278,1.3482518686267826,0.41605062975237606,0.9163854042451637,-4.4286032385856995,-1.164637272871952,-4.180351369958911,0.10030209697315662,0.005799503927748058
210216,88248,Morning Consult,2024-09-18,862.0,-1.019999999999996,1.441805627880333,5.528603238585694,0.9699031004759371,1.0160082467825566,1.3482518686267826,0.41605062975237606,-2.461805627880329,-6.54860323858569,0.09355375925355047,-4.180351369958911,0.09297073169037325,0.005799503927748058
210377,88288,Redfield & Wilton Strategies,2024-09-19,789.0,0.0,0.02251389500667402,5.528603238585694,0.8939714282402481,0.9771757737534341,1.3503775036887786,0.4113593316026405,-0.02251389500667402,-5.528603238585694,-1.3278636086821045,-4.178225734896915,0.08014834008804056,0.005799503927748058
210334,88276,Siena/NYT,2024-09-21,713.0,5.0,1.769122967972768,5.528603238585694,0.9570262059617458,0.9470148406207035,1.3559215503487065,0.4020106611376059,3.230877032027232,-0.5286032385856938,0.4132014176240615,-4.172681688236987,0.07205012487410996,0.005799503927748058
210333,88276,Siena/NYT,2024-09-21,713.0,5.0,1.769122967972768,5.528603238585694,1.0083677384089498,0.9165905358050519,1.3559215503487065,0.4020106611376059,3.230877032027232,-0.5286032385856938,0.4132014176240615,-4.172681688236987,0.06322095450801378,0.005799503927748058
210332,88276,Siena/NYT,2024-09-21,713.0,4.0,0.769122967972768,5.528603238585694,0.9940121551345698,0.888665723210776,1.3559215503487065,0.4020106611376059,3.230877032027232,-1.5286032385856938,-0.5867985823759385,-4.172681688236987,0.060003749499759014,0.005799503927748058
210335,88276,Siena/NYT,2024-09-21,713.0,5.0,1.769122967972768,5.528603238585694,1.0392956434016831,0.8623162915688272,1.3559215503487065,0.4020106611376059,3.230877032027232,-0.5286032385856938,0.4132014176240615,-4.172681688236987,0.058421954018807204,0.005799503927748058
210906,88380,Beacon/Shaw,2024-09-24,764.0,3.0,1.8753478439585984,5.528603238585694,1.0857106588058434,0.8477854796156777,1.3633299664334342,0.3891764020925979,1.1246521560414016,-2.528603238585694,0.5120178775251643,-4.16527327215226,0.055516886832236295,0.005799503927748058
210964,88390,Suffolk,2024-09-24,500.0,6.0,1.3753478439585987,5.528603238585694,1.0967797697515826,0.8314276930320772,1.3633299664334342,0.3891764020925979,4.624652156041401,0.4713967614143062,0.012017877525164478,-4.16527327215226,0.038217161031658675,0.005799503927748058
210905,88380,Beacon/Shaw,2024-09-24,1021.0,2.0,0.8753478439585984,5.528603238585694,1.0818980996065886,0.8030031254931964,1.3633299664334342,0.3891764020925979,1.1246521560414016,-3.528603238585694,-0.48798212247483574,-4.16527327215226,0.06720652449596068,0.005799503927748058
210903,88380,Beacon/Shaw,2024-09-24,1021.0,2.0,0.8753478439585984,5.528603238585694,1.06863705924034,0.7767981430349857,1.3633299664334342,0.3891764020925979,1.1246521560414016,-3.528603238585694,-0.48798212247483574,-4.16527327215226,0.06420248827408055,0.005799503927748058
210783,88363,Marist College,2024-09-24,1264.0,1.0,1.4888329546009196,5.528603238585694,1.098696997628769,0.7484973469827871,1.3633299664334342,0.3891764020925979,-0.48883295460091947,-4.528603238585694,0.1255029881674854,-4.16527327215226,0.07153791533978203,0.005799503927748058
210782,88363,Marist College,2024-09-24,1416.0,2.0,2.4888329546009196,5.528603238585694,1.2028407770718497,0.7199142835839301,1.3633299664334342,0.3891764020925979,-0.48883295460091947,-3.528603238585694,1.1255029881674854,-4.16527327215226,0.07491625471649235,0.005799503927748058
210904,88380,Beacon/Shaw,2024-09-24,764.0,3.0,1.8753478439585984,5.528603238585694,1.2292400126038678,0.7056427221829522,1.3633299664334342,0.3891764020925979,1.1246521560414016,-2.528603238585694,0.5120178775251643,-4.16527327215226,0.039254956314776816,0.005799503927748058
210916,88383,Morning Consult,2024-09-25,977.0,-3.0,-0.5381943721196709,5.528603238585694,1.14210969801544,0.6920248597670238,1.3648917374350704,0.38618634444882766,-2.461805627880329,-8.528603238585694,-1.9030861095547413,-4.163711501150623,0.04929762334688135,0.005799503927748058
210917,88383,Morning Consult,2024-09-25,977.0,-3.0,-0.5381943721196709,5.528603238585694,1.0647205893398324,0.6759008577867672,1.3648917374350704,0.38618634444882766,-2.461805627880329,-8.528603238585694,-1.9030861095547413,-4.163711501150623,0.04605660966433591,0.005799503927748058
210930,88383,Morning Consult,2024-09-25,926.0,-3.0,-0.5381943721196709,5.528603238585694,0.9963235996833602,0.661323180721884,1.3648917374350704,0.38618634444882766,-2.461805627880329,-8.528603238585694,-1.9030861095547413,-4.163711501150623,0.04267037946554226,0.005799503927748058
210931,88383,Morning Consult,2024-09-25,926.0,-3.0,-0.5381943721196709,5.528603238585694,0.9347688202678882,0.6479234576043998,1.3648917374350704,0.38618634444882766,-2.461805627880329,-8.528603238585694,-1.9030861095547413,-4.163711501150623,0.04011343011065954,0.005799503927748058
211063,88410,AtlasIntel,2024-09-25,946.0,1.1000000000000014,-0.8829251945725773,5.528603238585694,0.8641766225524535,0.635217453814578,1.3648917374350704,0.38618634444882766,1.9829251945725788,-4.428603238585692,-2.2478169320076478,-4.163711501150623,0.038836128159683854,0.005799503927748058
211064,88410,AtlasIntel,2024-09-25,946.0,1.1999999999999957,-0.782925194572583,5.528603238585694,0.8026597897680583,0.6232423574866696,1.3648917374350704,0.38618634444882766,1.9829251945725788,-4.328603238585698,-2.1478169320076534,-4.163711501150623,0.037348530700895506,0.005799503927748058
211330,88469,Benenson Strategy Group/GS Strategy Group,2024-09-25,409.0,-3.0,0.8769098345337762,5.528603238585694,0.8038573669918393,0.6181957951401664,1.3648917374350704,0.38618634444882766,-3.8769098345337762,-8.528603238585694,-0.4879819029012942,-4.163711501150623,0.016128976454623252,0.005799503927748058
211337,88469,Benenson Strategy Group/GS Strategy Group,2024-09-25,409.0,-2.0,1.8769098345337762,5.528603238585694,0.8207101893228225,0.6133220471408094,1.3648917374350704,0.38618634444882766,-3.8769098345337762,-7.528603238585694,0.5120180970987058,-4.163711501150623,0.015705497019720113,0.005799503927748058
211311,88461,Emerson,2024-09-28,920.0,4.100000000000001,3.183614595754838,5.528603238585694,0.9039736572065498,0.6161933014213586,1.3900614792248653,0.38085678113070087,0.9163854042451637,-1.4286032385856924,1.7935531165299725,-4.1385417593608285,0.03523776402341011,0.005799503927748058
212163,88594,Global Strategy Group/North Star Opinion Research,2024-09-29,400.0,0.0,1.9095108131748406,5.528603238585694,0.9202022615793958,0.6158507237250933,1.3974860549663406,0.378983810903208,-1.9095108131748406,-5.528603238585694,0.5120247582085,-4.131117183619353,0.016139238889903026,0.005799503927748058
212170,88594,Global Strategy Group/North Star Opinion Research,2024-09-29,400.0,-1.0,0.9095108131748406,5.528603238585694,0.9200341923400446,0.6109909720881619,1.3974860549663406,0.378983810903208,-1.9095108131748406,-6.528603238585694,-0.4879752417915,-4.131117183619353,0.015719969174575722,0.005799503927748058
211453,88494,HighGround,2024-09-29,500.0,-2.200000000000003,0.09744880577331161,5.528603238585694,0.9038411256733204,0.6049472261640911,1.3974860549663406,0.378983810903208,-2.2974488057733145,-7.728603238585697,-1.300037249193029,-4.131117183619353,0.019685575420091105,0.005799503927748058
212069,88580,National Research,2024-09-29,600.0,-1.0,1.4095108131748408,5.528603238585694,0.9155060288176581,0.597928985448874,1.3974860549663406,0.378983810903208,-2.409510813174841,-6.528603238585694,0.012024758208500241,-4.131117183619353,0.02306822701193159,0.005799503927748058
211160,88450,InsiderAdvantage,2024-09-30,800.0,1.3999999999999986,0.6970654696281555,5.528603238585694,0.9091370094888976,0.593906880277168,1.4053045051595674,0.37740256476136164,0.7029345303718431,-4.128603238585695,-0.7082390355314119,-4.123298733426126,0.029156761694769457,0.005799503927748058
211931,88572,Fabrizio/Impact,2024-10-01,600.0,2.0,1.4254905091416306,5.528603238585694,0.9204583882154954,0.5921688950965436,1.413462481543498,0.37584583671309807,0.5745094908583696,-3.528603238585694,0.012028027598132596,-4.115140757042196,0.02192563570153363,0.005799503927748058
211932,88572,Fabrizio/Impact,2024-10-01,600.0,2.0,1.4254905091416306,5.528603238585694,0.9310773887828075,0.5859102350352177,1.413462481543498,0.37584583671309807,0.5745094908583696,-3.528603238585694,0.012028027598132596,-4.115140757042196,0.02102638649565276,0.005799503927748058
211687,88526,RMG Research,2024-10-02,783.0,4.0,1.433641530347182,5.528603238585694,0.9450131730667389,0.5825892678858369,1.4216118237672775,0.374400565115292,2.566358469652818,-1.5286032385856938,0.012029706579904431,-4.106991414818417,0.027729364535544285,0.005799503927748058
212330,88648,OnMessage Public Strategies,2024-10-02,500.0,2.0,1.433641530347182,5.528603238585694,0.9538670432833323,0.5772869249856034,1.4216118237672775,0.374400565115292,0.5663584696528182,-3.528603238585694,0.012029706579904431,-4.106991414818417,0.0181198452457228,0.005799503927748058
211720,88530,Redfield & Wilton Strategies,2024-10-02,555.0,1.0,1.0225138950066741,5.528603238585694,0.9551781682570811,0.5717473823165995,1.4216118237672775,0.374400565115292,-0.02251389500667402,-4.528603238585694,-0.39909792876060335,-4.106991414818417,0.019099564522388198,0.005799503927748058
211859,88552,SoCal Strategies,2024-10-07,735.0,-0.9000000000000057,0.7267752909447454,5.528603238585694,0.9491497911723397,0.5886419095428174,1.4629872385739637,0.36684854553226415,-1.626775290944751,-6.4286032385856995,-0.7362119476292184,-4.06561600001173,0.026393612706103575,0.005799503927748058
212185,88606,Emerson,2024-10-08,1000.0,2.299999999999997,1.3836145957548336,5.528603238585694,0.9641308323912693,0.5832246355859806,1.4715875512281789,0.3649985690539742,0.9163854042451637,-3.2286032385856966,-0.08797295547334527,-4.057015687357515,0.03448159910979642,0.005799503927748058
212304,88639,Fabrizio/GBAO,2024-10-08,600.0,-2.0,1.4836276302317684,5.528603238585694,0.9754099157774585,0.5768585345498677,1.4715875512281789,0.3649985690539742,-3.4836276302317684,-7.528603238585694,0.012040079003589499,-4.057015687357515,0.021711555168531155,0.005799503927748058
212311,88639,Fabrizio/GBAO,2024-10-08,600.0,-2.0,1.4836276302317684,5.528603238585694,0.9859845381382392,0.5708255620019641,1.4715875512281789,0.3649985690539742,-3.4836276302317684,-7.528603238585694,0.012040079003589499,-4.057015687357515,0.02080726834194497,0.005799503927748058
212080,88588,ActiVote,2024-10-08,400.0,1.4000000000000057,1.3843661422928921,5.528603238585694,0.9911111005210258,0.5671408431597067,1.4715875512281789,0.3649985690539742,0.01563385770711357,-4.128603238585688,-0.08722140893528674,-4.057015687357515,0.01286847165964141,0.005799503927748058
212245,88624,Fabrizio/McLaughlin,2024-10-09,800.0,3.0,1.4922926866310624,5.528603238585694,1.0045725359776851,0.5644937355374916,1.4802508063613833,0.3635483421487331,1.5077073133689376,-2.528603238585694,0.012041880269679117,-4.048352432224311,0.026859397531225078,0.005799503927748058
212464,88665,Siena/NYT,2024-10-10,808.0,5.0,1.769122967972768,5.528603238585694,1.0255885282242116,0.5617242324874683,1.4889081749130328,0.36210085316947815,3.230877032027232,-0.5286032385856938,0.2802147930597352,-4.039695063672661,0.02748803920192101,0.005799503927748058
