question_id,poll_id,pollster,end_date,sample_size,poll_margin,corrected_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,house_effect_assigned,total_error,sampling_noise,residual_systematic_bias,weight,sigma2_u,period
212188,88609,Emerson,2024-10-08,900.0,-1.1000000000000014,-0.2876437699613432,3.14001699409302,-0.2876437699613432,3.345571864862667,-1.093138822618743,1.3170546099301506,-0.8123562300386582,-4.240016994093022,0.8054950526573998,-4.233155816711763,0.0,0.38308443629399686,after_dropout
212308,88643,Fabrizio/GBAO,2024-10-08,600.0,5.0,-1.8541068395716174,3.14001699409302,-0.9623989473280989,2.524187363014341,-1.093138822618743,1.3170546099301506,6.854106839571617,1.85998300590698,-0.7609680169528743,-4.233155816711763,0.4307507725251578,0.38308443629399686,after_dropout
212315,88643,Fabrizio/GBAO,2024-10-08,600.0,6.0,-0.8541068395716174,3.14001699409302,-0.9305213706744416,2.1203676080085185,-1.093138822618743,1.3170546099301503,6.854106839571617,2.85998300590698,0.2390319830471257,-4.233155816711763,0.2943665730963619,0.38308443629399686,after_dropout
212248,88627,Fabrizio/McLaughlin,2024-10-09,800.0,3.0,-1.3679633975071148,3.14001699409302,-1.05612159015901,1.864980305214946,-1.1069948692990128,1.2755800423320514,4.367963397507115,-0.14001699409302004,-0.260968528208102,-4.247011863392033,0.28712426282857356,0.38308443629399686,after_dropout
212702,88706,Trafalgar Group,2024-10-13,1088.0,-0.8000000000000043,-0.9810523446061143,3.14001699409302,-1.0278806239767482,1.7679221763384545,-1.1294076494716407,1.0812802665642882,0.18105234460611008,-3.9400169940930243,0.1483553048655264,-4.269424643564661,0.37619888110321476,0.38308443629399686,after_dropout
212947,88730,Redfield & Wilton Strategies,2024-10-14,838.0,0.0,-1.1077054244154514,3.14001699409302,-1.0469000066755834,1.6348247551189319,-1.1418513595367872,1.0214168050237478,1.1077054244154514,-3.14001699409302,0.03414593512133579,-4.2818683536298074,0.23826408076572633,0.38308443629399686,after_dropout
213685,88865,Fabrizio/Impact,2024-10-15,600.0,2.0,-0.9164368949617896,3.14001699409302,-1.025971904323018,1.6017345861836605,-1.1554612068940444,0.9621919267355141,2.9164368949617896,-1.14001699409302,0.23902431193225482,-4.2954782009870645,0.16041394442957124,0.38308443629399686,after_dropout
213684,88865,Fabrizio/Impact,2024-10-15,600.0,1.0,-1.9164368949617896,3.14001699409302,-1.1524416799286208,1.4836362907193603,-1.1554612068940444,0.9621919267355141,2.9164368949617896,-2.14001699409302,-0.7609756880677452,-4.2954782009870645,0.14202666801631372,0.38308443629399686,after_dropout
213465,88812,Washington Post/George Mason University,2024-10-15,652.0,-3.0,-2.9164368949617896,3.14001699409302,-1.3929497377798712,1.3787900647068738,-1.1554612068940444,0.9621919267355141,-0.0835631050382104,-6.1400169940930205,-1.7609756880677452,-4.2954782009870645,0.1363428062625035,0.38308443629399686,after_dropout
213505,88812,Washington Post/George Mason University,2024-10-15,652.0,0.0,0.0835631050382104,3.14001699409302,-1.2241109723387378,1.2975654949120288,-1.1554612068940444,0.9621919267355141,-0.0835631050382104,-3.14001699409302,1.2390243119322548,-4.2954782009870645,0.11434967617273609,0.38308443629399686,after_dropout
213071,88750,Morning Consult,2024-10-15,496.0,-4.0,-3.6171337105783286,3.14001699409302,-1.4196683858434926,1.2434172582542498,-1.1554612068940444,0.9621919267355141,-0.38286628942167156,-7.1400169940930205,-2.461672503684284,-4.2954782009870645,0.081719830898312,0.38308443629399686,after_dropout
213388,88798,AtlasIntel,2024-10-17,1171.0,0.29999999999999716,-1.5638170369608493,3.14001699409302,-1.451252631400691,1.3437335054938546,-1.0245323621693252,0.9617183634269256,1.8638170369608464,-2.840016994093023,-0.5392846747915241,-4.164549356262345,0.21910885264881705,0.38308443629399686,after_dropout
