question_id,poll_id,pollster,end_date,sample_size,poll_margin,corrected_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,house_effect_assigned,total_error,sampling_noise,residual_systematic_bias,weight,sigma2_u
211929,88575,Research Co.,2024-10-07,450.0,-1.0,-0.3729478158588895,1.7097309916712655,-0.3729478158588895,4.690189524718354,-0.3283167853622453,0.2872022323232205,-0.6270521841411105,-2.7097309916712655,-0.044631030496644186,-2.038047777033511,0.0,0.0001
212155,88592,Quinnipiac,2024-10-07,1412.0,-3.0,-2.8730443802186048,1.7097309916712655,-2.28790888776757,2.2690299147508064,-0.3283167853622453,0.2872022323232174,-0.12695561978139513,-4.7097309916712655,-2.5447275948563597,-2.038047777033511,0.7659548431878709,0.0001
212158,88592,Quinnipiac,2024-10-07,1412.0,-2.0,-1.8730443802186048,1.7097309916712655,-2.1090882529953285,1.711525785590083,-0.3283167853622453,0.2872022323232174,-0.12695561978139513,-3.7097309916712655,-1.5447275948563595,-2.038047777033511,0.43103382313594496,0.0001
212183,88605,Hunt Research,2024-10-07,1037.0,1.0,0.02562689971406129,1.7097309916712655,-1.5951160630478989,1.4913190049380336,-0.3283167853622453,0.2872022323232174,0.9743731002859387,-0.7097309916712655,0.3539436850763066,-2.038047777033511,0.24076851157171658,0.0001
212184,88605,Hunt Research,2024-10-07,1037.0,0.19999999999999574,-0.774373100285943,1.7097309916712655,-1.4325837398673062,1.3355169909224696,-0.3283167853622453,0.2872022323232174,0.9743731002859387,-1.5097309916712698,-0.4460563149236977,-2.038047777033511,0.1980307240571891,0.0001
212039,88579,InsiderAdvantage,2024-10-08,800.0,2.0,0.2941156930183493,1.7097309916712655,-1.2090559581558167,1.2461132303292315,-0.328254873304218,0.28704418851413444,1.7058843069816507,0.2902690083287345,0.6223705663225673,-2.0379858649754836,0.12945378764498144,0.0001
212190,88611,Emerson,2024-10-08,1000.0,0.7000000000000028,-0.7061232575585148,1.7097309916712655,-1.1406851025405882,1.1583194955822314,-0.328254873304218,0.28704418851413444,1.4061232575585176,-1.0097309916712627,-0.3778683842542968,-2.0379858649754836,0.13594434311793335,0.0001
212489,88671,J.L. Partners,2024-10-08,800.0,0.0,-0.3743111882762654,1.7097309916712655,-1.0621432272200786,1.0973602123279427,-0.328254873304218,0.28704418851413444,0.3743111882762654,-1.7097309916712655,-0.04605631497204743,-2.0379858649754836,0.10248505834897255,0.0001
212316,88644,Fabrizio/GBAO,2024-10-08,600.0,1.0,-0.3743111882762653,1.7097309916712655,-1.012552727111938,1.0570621978809454,-0.328254873304218,0.28704418851413444,1.3743111882762653,-0.7097309916712655,-0.04605631497204732,-2.0379858649754836,0.07209681622898562,0.0001
212309,88644,Fabrizio/GBAO,2024-10-08,600.0,1.0,-0.3743111882762653,1.7097309916712655,-0.9687533180542243,1.0201471011297192,-0.328254873304218,0.2870441885141346,1.3743111882762653,-0.7097309916712655,-0.04605631497204732,-2.0379858649754836,0.06862513075788786,0.0001
213056,88737,University of Massachusetts Lowell/YouGov,2024-10-09,800.0,-1.0,-0.3733461419333176,1.7097309916712655,-0.9188360961018649,0.9764949697809882,-0.32819332834617854,0.286897528261529,-0.6266538580666824,-2.7097309916712655,-0.04515281358713907,-2.037924320017444,0.08383711845324303,0.0001
212359,88662,Redfield & Wilton Strategies,2024-10-09,707.0,2.0,1.4605017092526527,1.7097309916712655,-0.7595494359204793,0.9432426891004798,-0.32819332834617854,0.286897528261529,0.5394982907473473,0.2902690083287345,1.7886950375988313,-2.037924320017444,0.06694579467569643,0.0001
212272,88633,TIPP,2024-10-09,1079.0,-3.6000000000000014,-2.62424964340149,1.7097309916712655,-0.9335646422336278,0.8981529239864446,-0.32819332834617854,0.286897528261529,-0.9757503565985112,-5.309730991671267,-2.2960563150553117,-2.037924320017444,0.09332074164791475,0.0001
212271,88633,TIPP,2024-10-09,803.0,1.3999999999999986,2.37575035659851,1.7097309916712655,-0.7251558542265935,0.8694118388340175,-0.3281933283461785,0.286897528261529,-0.9757503565985112,-0.30973099167126694,2.7039436849446883,-2.037924320017444,0.06297641296781424,0.0001
212250,88629,Fabrizio/McLaughlin,2024-10-09,800.0,1.0,-0.3742496434014899,1.7097309916712655,-0.704561941381183,0.8435141919106869,-0.3281933283461785,0.286897528261529,1.37424964340149,-0.7097309916712655,-0.046056315055311436,-2.037924320017444,0.05868779807854328,0.0001
212273,88633,TIPP,2024-10-09,803.0,0.7000000000000028,1.6757503565985141,1.7097309916712655,-0.5725355071274801,0.8197873048459592,-0.3281933283461785,0.286897528261529,-0.9757503565985112,-1.0097309916712627,2.0039436849446925,-2.037924320017444,0.05546601358391544,0.0001
212270,88633,TIPP,2024-10-09,1079.0,-3.9000000000000057,-2.9242496434014944,1.7097309916712655,-0.7403840193056543,0.7899905201538269,-0.3281933283461785,0.286897528261529,-0.9757503565985112,-5.609730991671271,-2.596056315055316,-2.037924320017444,0.07137283804574494,0.0001
212572,88690,American Pulse,2024-10-10,1193.0,1.0,-0.5741835963597799,1.7097309916712655,-0.7288645108140435,0.7621825029252272,-0.32812728114484,0.28676916795583096,1.57418359635978,-0.7097309916712655,-0.24605631521493987,-2.0378582728161057,0.06931094570897883,0.0001
212550,88690,American Pulse,2024-10-10,1193.0,1.3999999999999986,-0.1741835963597813,1.7097309916712655,-0.6917267303515945,0.7362251325694855,-0.32812728114484,0.28676916795583096,1.57418359635978,-0.30973099167126694,0.1539436847850587,-2.0378582728161057,0.06695341320511813,0.0001
212459,88664,Siena/NYT,2024-10-10,857.0,-3.0,-1.872829028723522,1.7097309916712655,-0.7457508320909388,0.7191904399922607,-0.32812728114484,0.28676916795583096,-1.127170971276478,-4.7097309916712655,-1.544701747578682,-2.0378582728161057,0.04574040861135653,0.0001
212458,88664,Siena/NYT,2024-10-10,857.0,-4.0,-2.872829028723522,1.7097309916712655,-0.8416951341465676,0.7027833350206439,-0.32812728114484,0.28676916795583096,-1.127170971276478,-5.7097309916712655,-2.544701747578682,-2.0378582728161057,0.045106147111808076,0.0001
212457,88664,Siena/NYT,2024-10-10,857.0,-3.0,-1.872829028723522,1.7097309916712655,-0.8848474382603411,0.6879206547405348,-0.32812728114484,0.28676916795583096,-1.127170971276478,-4.7097309916712655,-1.544701747578682,-2.0378582728161057,0.041849370232832486,0.0001
212460,88664,Siena/NYT,2024-10-10,857.0,-4.0,-2.872829028723522,1.7097309916712655,-0.9672055928274326,0.6735203353452553,-0.32812728114484,0.28676916795583096,-1.127170971276478,-5.7097309916712655,-2.544701747578682,-2.0378582728161057,0.04142802677961558,0.0001
