question_id,poll_id,pollster,end_date,sample_size,poll_margin,corrected_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,house_effect_assigned,total_error,sampling_noise,residual_systematic_bias,weight,sigma2_u,period
211705,88528,Research Co.,2024-10-06,1001.0,-4.0,-2.653954331921519,1.4723355621959089,-2.653954331921519,3.0646228754422338,-2.17552568786414,0.27246302723572274,-1.3460456680784811,-5.472335562195909,-0.47842864405737906,-3.647861250060049,0.0,0.017287994058451203,after_dropout
212276,88634,Pew,2024-10-06,4025.0,-1.0,-2.1179271958677113,1.4723355621959089,-2.229163488982357,1.3960690682202948,-2.17552568786414,0.272463027235724,1.1179271958677113,-2.4723355621959087,0.057598491996428525,-3.647861250060049,0.7924801085005521,0.017287994058451203,after_dropout
212275,88634,Pew,2024-10-06,4025.0,-1.0,-2.1179271958677113,1.4723355621959089,-2.1788501740515027,1.033175772514872,-2.17552568786414,0.272463027235724,1.1179271958677113,-2.4723355621959087,0.057598491996428525,-3.647861250060049,0.4523102444541113,0.017287994058451203,after_dropout
211892,88561,Redfield & Wilton Strategies,2024-10-06,1918.0,-1.7299999999999969,-3.6388332418894676,1.4723355621959089,-2.4407013097324146,0.9359499503001178,-2.17552568786414,0.272463027235724,1.908833241889471,-3.2023355621959055,-1.4633075540253278,-3.647861250060049,0.17935217294586683,0.017287994058451203,after_dropout
211843,88553,Morning Consult,2024-10-06,11353.0,-5.0,-2.7337709420947207,1.4723355621959089,-2.5892545326026823,0.6572427396558416,-2.17552568786414,0.2724630272357241,-2.2662290579052793,-6.472335562195909,-0.5582452542305809,-3.647861250060049,0.5068871232848147,0.017287994058451203,after_dropout
211846,88550,Siena/NYT,2024-10-06,3385.0,-3.0,-3.925616019494872,1.4723355621959089,-2.767653663901601,0.6118022112110213,-2.17552568786414,0.2724630272357241,0.9256160194948724,-4.472335562195909,-1.7500903316307324,-3.647861250060049,0.1334961633126671,0.017287994058451203,after_dropout
211847,88550,Siena/NYT,2024-10-06,3385.0,-3.0,-3.925616019494872,1.4723355621959089,-2.909297860441326,0.5731636827301577,-2.17552568786414,0.2724630272357241,0.9256160194948724,-4.472335562195909,-1.7500903316307324,-3.647861250060049,0.12232193547186204,0.017287994058451203,after_dropout
211853,88558,Ipsos,2024-10-07,1272.0,-4.0,-3.4807418454898817,1.4723355621959089,-2.939136582988836,0.5724927467657687,-2.136911357015357,0.25309520634737953,-0.5192581545101183,-5.472335562195909,-1.343830488474525,-3.609246919211266,0.05221635598277246,0.017287994058451203,after_dropout
212538,88678,Morning Consult,2024-10-07,11739.0,-6.0,-3.7337709420947207,1.4723355621959089,-3.167098988529019,0.4834506831102586,-2.136911357015357,0.25309520634737953,-2.2662290579052793,-7.472335562195909,-1.5968595850793639,-3.609246919211266,0.2868771063419455,0.017287994058451203,after_dropout
212127,88590,YouGov,2024-10-07,1230.0,-4.0,-3.1526535714692745,1.4723355621959089,-3.1666696038339537,0.47621128352360587,-2.136911357015357,0.25309520634737953,-0.8473464285307257,-5.472335562195909,-1.0157422144539177,-3.609246919211266,0.0297246312300614,0.017287994058451203,after_dropout
212126,88590,YouGov,2024-10-07,1414.0,-3.0,-2.1526535714692745,1.4723355621959089,-3.132121260361561,0.46802853015324464,-2.136911357015357,0.25309520634737953,-0.8473464285307257,-4.472335562195909,-0.015742214453917658,-3.609246919211266,0.0340708059534587,0.017287994058451203,after_dropout
211858,88558,Ipsos,2024-10-07,1076.0,-2.0,-1.4807418454898817,1.4723355621959089,-3.0940798984517657,0.46260634276069756,-2.136911357015357,0.25309520634737953,-0.5192581545101183,-3.4723355621959087,0.6561695115254751,-3.609246919211266,0.023036112456779962,0.017287994058451203,after_dropout
211857,88558,Ipsos,2024-10-07,1076.0,-2.0,-1.4807418454898817,1.4723355621959089,-3.0570270616709316,0.4572632465963734,-2.136911357015357,0.25309520634737953,-0.5192581545101183,-3.4723355621959087,0.6561695115254751,-3.609246919211266,0.022966567182128708,0.017287994058451203,after_dropout
211856,88558,Ipsos,2024-10-07,1272.0,-1.0,-0.48074184548988175,1.4723355621959089,-2.986858417803826,0.4509931640131259,-2.136911357015357,0.25309520634737953,-0.5192581545101183,-2.4723355621959087,1.656169511525475,-3.609246919211266,0.02723636475743945,0.017287994058451203,after_dropout
211855,88558,Ipsos,2024-10-07,1076.0,-2.0,-1.4807418454898817,1.4723355621959089,-2.951848004275501,0.445720564898264,-2.136911357015357,0.25309520634737953,-0.5192581545101183,-3.4723355621959087,0.6561695115254751,-3.609246919211266,0.023245487216528152,0.017287994058451203,after_dropout
211854,88558,Ipsos,2024-10-07,1076.0,-3.0,-2.4807418454898817,1.4723355621959089,-2.9407871764277353,0.4404570797035161,-2.136911357015357,0.25309520634737953,-0.5192581545101183,-4.472335562195909,-0.3438304884745249,-3.609246919211266,0.02347841912378604,0.017287994058451203,after_dropout
212539,88679,Morning Consult,2024-10-08,10812.0,-4.0,-1.7337709420947207,1.4723355621959089,-2.7084577788740325,0.41306263528296366,-2.065276173164046,0.23906872369397597,-2.2662290579052793,-5.472335562195909,0.3315052310693254,-3.537611735359955,0.19248241319810047,0.017287994058451203,after_dropout
212486,88666,Hart/POS,2024-10-08,1000.0,0.0,-2.382179068341038,1.4723355621959089,-2.702760094281356,0.40944017108851305,-2.065276173164046,0.23906872369397597,2.382179068341038,-1.4723355621959089,-0.3169028951769919,-3.537611735359955,0.017462630593853213,0.017287994058451203,after_dropout
212485,88666,Hart/POS,2024-10-08,1000.0,1.0,-1.382179068341038,1.4723355621959089,-2.6793744126156622,0.4057986651693069,-2.065276173164046,0.23906872369397597,2.382179068341038,-0.4723355621959089,0.6830971048230081,-3.537611735359955,0.01770863067568462,0.017287994058451203,after_dropout
212484,88667,ABC News/Ipsos,2024-10-08,1714.0,-3.0,-2.4769514827230728,1.4723355621959089,-2.673758348099832,0.40012978702524216,-2.065276173164046,0.23906872369397597,-0.5230485172769275,-4.472335562195909,-0.41167530955902665,-3.537611735359955,0.02774421118600543,0.017287994058451203,after_dropout
212483,88667,ABC News/Ipsos,2024-10-08,2226.0,-1.0,-0.47695148272307253,1.4723355621959089,-2.597415813762224,0.3931157374462489,-2.065276173164046,0.23906872369397597,-0.5230485172769275,-2.4723355621959087,1.5883246904409736,-3.537611735359955,0.03475159129408258,0.017287994058451203,after_dropout
212656,88705,Yale Youth Poll,2024-10-08,5500.0,-1.2999999999999972,-2.007676359691436,1.4723355621959089,-2.547777578997493,0.37620790535956816,-2.065276173164046,0.23906872369397597,0.707676359691439,-2.772335562195906,0.057599813472609895,-3.537611735359955,0.08416977094222466,0.017287994058451203,after_dropout
212481,88667,ABC News/Ipsos,2024-10-08,1714.0,-2.0,-1.4769514827230725,1.4723355621959089,-2.5219006322261306,0.3716344985532205,-2.065276173164046,0.23906872369397597,-0.5230485172769275,-3.4723355621959087,0.5883246904409736,-3.537611735359955,0.024165405439214464,0.017287994058451203,after_dropout
212480,88667,ABC News/Ipsos,2024-10-08,2226.0,-2.0,-1.4769514827230725,1.4723355621959089,-2.489461712333064,0.36582059674532075,-2.065276173164046,0.23906872369397597,-0.5230485172769275,-3.4723355621959087,0.5883246904409736,-3.537611735359955,0.031043539208097787,0.017287994058451203,after_dropout
