question_id,poll_id,pollster,end_date,sample_size,poll_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,total_error,sampling_noise,systematic_bias,weight,period
203624,87511,SoCal Research,2024-07-21,800.0,8.0,1.4723355621959089,8.0,3.480587744972502,3.2280016461796315,0.6318442409997094,6.527664437804091,4.7719983538203685,1.7556660839837226,0.0,after_dropout
203855,87528,Florida Atlantic University/Mainstreet Research,2024-07-21,711.0,6.0,1.4723355621959089,6.988883098242711,2.4474287981068352,3.228001646179631,0.6318442409997087,4.527664437804091,2.771998353820369,1.7556660839837221,0.5055584508786441,after_dropout
203853,87528,Florida Atlantic University/Mainstreet Research,2024-07-21,711.0,5.299999999999997,1.4723355621959089,6.455332304732279,2.0242480505929814,3.228001646179631,0.631844240999709,3.8276644378040885,2.071998353820366,1.7556660839837221,0.3159193161833357,after_dropout
203852,87528,Florida Atlantic University/Mainstreet Research,2024-07-21,780.0,4.799999999999997,1.4723355621959089,6.020714971194038,1.7383141679356577,3.228001646179631,0.631844240999709,3.3276644378040885,1.5719983538203661,1.7556660839837221,0.2625559425716227,after_dropout
203795,87524,Quinnipiac,2024-07-21,1257.0,4.0,1.4723355621959089,5.400853316682239,1.4473450216780146,3.228001646179631,0.6318442409997093,2.5276644378040913,0.771998353820369,1.7556660839837221,0.30675363094158886,after_dropout
203854,87528,Florida Atlantic University/Mainstreet Research,2024-07-21,780.0,5.899999999999999,1.4723355621959089,5.483829110807202,1.3215811208401966,3.228001646179631,0.6318442409997093,4.42766443780409,2.6719983538203675,1.7556660839837221,0.16623529094380482,after_dropout
203737,87521,HarrisX,2024-07-21,2169.0,8.0,1.4723355621959089,6.178367652470519,1.124486184604595,3.228001646179631,0.6318442409997092,6.527664437804091,4.7719983538203685,1.7556660839837221,0.2760299567276725,after_dropout
203736,87521,HarrisX,2024-07-21,2753.0,6.0,1.4723355621959089,6.132186257473451,0.9680309196075813,3.228001646179631,0.6318442409997092,4.527664437804091,2.771998353820369,1.7556660839837221,0.25891126758367844,after_dropout
203669,87520,Echelon Insights,2024-07-21,982.0,2.0,1.4723355621959089,5.7706013265769895,0.9247079527267945,3.228001646179631,0.6318442409997092,0.5276644378040911,-1.228001646179631,1.7556660839837221,0.08750450932421097,after_dropout
203625,87511,SoCal Research,2024-07-21,800.0,6.0,1.4723355621959089,5.788746912107185,0.8873821214548977,3.228001646179631,0.6318442409997092,4.527664437804091,2.771998353820369,1.7556660839837221,0.07910065589932645,after_dropout
