question_id,poll_id,pollster,end_date,sample_size,poll_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,total_error,sampling_noise,systematic_bias,weight,period
203394,87450,SurveyUSA,2024-04-22,1109.0,7.0,1.4723355621959089,7.0,2.8417530366658292,6.64553929326964,2.333986684596659,5.527664437804091,0.35446070673036,5.173203731073731,0.0,before_dropout
199334,86965,McLaughlin,2024-05-15,1000.0,7.0,1.4723355621959089,7.0,2.44773848471534,6.186015535826159,2.1646527817563936,5.527664437804091,0.8139844641738412,4.71367997363025,0.676920538872054,before_dropout
201737,87276,Data for Progress,2024-06-28,1011.0,3.0,1.4723355621959089,4.04403148202727,2.6060068849473206,3.4650473745754375,1.1807858804762041,1.5276644378040911,-0.46504737457543754,1.9927118123795287,0.7389921294931824,before_dropout
201882,87294,CNN/SSRS,2024-06-30,1274.0,2.0,1.4723355621959089,2.9889009421865547,1.930296724841998,3.387435134055068,0.8721865806172658,0.5276644378040911,-1.387435134055068,1.915099571859159,0.5162007283734382,before_dropout
202057,87304,HarrisX,2024-06-30,1500.0,6.0,1.4723355621959089,4.0709535452278445,1.5450156947481075,3.387435134055068,0.8721865806172658,4.527664437804091,2.612564865944932,1.915099571859159,0.35935470147801757,before_dropout
202058,87304,HarrisX,2024-06-30,1500.0,3.0,1.4723355621959089,3.7479419943751635,1.2911643848866254,3.387435134055068,0.8721865806172657,1.5276644378040911,-0.3874351340550679,1.915099571859159,0.3016111691230836,before_dropout
202059,87304,HarrisX,2024-06-30,1500.0,5.0,1.4723355621959089,4.043996297803778,1.1282337846928172,3.387435134055068,0.8721865806172657,3.5276644378040913,1.612564865944932,1.915099571859159,0.23645414357689384,before_dropout
201923,87298,YouGov,2024-07-01,1176.0,2.0,1.4723355621959089,3.674046352191068,1.1896720320946588,3.1526548146272657,0.8854815031782386,0.5276644378040911,-1.1526548146272657,1.6803192524313568,0.1809934519011662,before_dropout
201892,87297,Ipsos,2024-07-02,892.0,1.0,1.4723355621959089,3.235234714144779,1.2504205156331194,2.9849698305083936,0.8763215861121358,-0.4723355621959089,-1.9849698305083936,1.5126342683124847,0.1641002362157015,before_dropout
202062,87297,Ipsos,2024-07-02,1070.0,1.0,1.4723355621959089,2.8362219311100896,1.1333318888575825,2.9849698305083936,0.8763215861121358,-0.4723355621959089,-1.9849698305083936,1.5126342683124847,0.1785104626864009,before_dropout
