question_id,poll_id,pollster,end_date,sample_size,poll_margin,true_margin,filtered,filtered_se,smoothed,smoothed_se,total_error,sampling_noise,systematic_bias,weight,period
142439,74819,McLaughlin,2021-05-18,1000.0,4.0,1.4723355621959089,4.0,2.487003761857334,3.894396538409557,2.4270339366442037,2.5276644378040913,0.10560346159044309,2.422060976213648,0.0,before_dropout
142946,74998,McLaughlin,2021-06-20,1000.0,4.0,1.4723355621959089,4.0,1.5655933606790668,1.817491419504059,1.3992982820687272,2.5276644378040913,2.182508580495941,0.3451558573081501,0.980825358544369,before_dropout
142927,74995,Echelon Insights,2021-06-22,1001.0,-7.0,1.4723355621959089,-4.841952700620323,1.3882456880568985,-4.747066139534901,1.379817636560318,-8.472335562195909,-2.252933860465099,-6.21940170173081,0.8038138818745748,before_dropout
144007,75491,McLaughlin,2021-08-03,1000.0,3.0,1.4723355621959089,2.876938659272989,1.5683698432258075,2.87545746700162,1.5562367035027485,1.5276644378040911,0.12454253299838003,1.403121904805711,0.9843073089796529,before_dropout
145354,76285,McLaughlin,2021-09-14,1000.0,2.0,1.4723355621959089,2.0137156589114285,1.5684115136044507,2.7822305744325284,1.5112658125050014,0.5276644378040911,-0.7822305744325284,1.3098950122366195,0.984359614248505,before_dropout
145617,76441,Rasmussen,2021-09-22,1000.0,13.0,1.4723355621959089,12.203906684638769,1.5215563319415297,11.995201301664476,1.5039458529520573,11.527664437804091,1.0047986983355237,10.522865739468568,0.927537528554231,before_dropout
146596,76905,McLaughlin,2021-10-18,1000.0,3.0,1.4723355621959089,3.2285088626190848,1.5610753935903676,3.3553080992507494,1.543184620989835,1.5276644378040911,-0.35530809925074935,1.8829725370548405,0.9751726228384666,before_dropout
150177,77744,Redfield & Wilton Strategies,2021-11-15,1500.0,9.0,1.4723355621959089,8.912626703048192,1.2646796558313782,8.725679987945908,1.1254225867282066,7.527664437804091,0.2743200120540923,7.253344425749999,0.9848612265232624,before_dropout
150354,77791,McLaughlin,2021-11-16,1000.0,8.0,1.4723355621959089,8.293049485061934,1.3027801673155825,8.294821928890514,1.2847702134966439,6.527664437804091,-0.2948219288905136,6.822486366694605,0.6788944657403269,before_dropout
150942,77982,Harris Poll,2021-12-02,1989.0,9.0,1.4723355621959089,8.985652671130156,1.1096866152322462,8.356414400674481,1.0565558091741836,7.527664437804091,0.6435855993255188,6.8840788384785725,0.9797053279307667,before_dropout
150957,78037,Redfield & Wilton Strategies,2021-12-05,1500.0,1.0,1.4723355621959089,1.8871684738475245,1.168485181860926,2.7055727837918506,0.9085753493551141,-0.4723355621959089,-1.7055727837918506,1.2332372215959417,0.8889047006696361,before_dropout
150959,78037,Redfield & Wilton Strategies,2021-12-05,1148.0,4.0,1.4723355621959089,2.7143881888372285,0.9114769740570077,2.7055727837918506,0.9085753493551141,2.5276644378040913,1.2944272162081494,1.2332372215959417,0.3915218533756422,before_dropout
151778,78272,Redfield & Wilton Strategies,2022-01-09,1261.0,0.0,1.4723355621959089,0.03951758848865106,1.3749148452458784,1.33659512899289,0.9174761553799625,-1.4723355621959089,-1.33659512899289,-0.13574043320301898,0.9854414380923241,before_dropout
151776,78272,Redfield & Wilton Strategies,2022-01-09,1500.0,2.0,1.4723355621959089,1.1055881645054777,0.9286735892062414,1.33659512899289,0.9174761553799625,0.5276644378040911,0.6634048710071101,-0.13574043320301898,0.5437797196022717,before_dropout
151940,78297,McLaughlin,2022-01-18,1000.0,11.0,1.4723355621959089,10.323259949231469,1.525804026247026,10.222851536464605,1.355544304327267,9.527664437804091,0.7771484635353954,8.750515974268696,0.9316038121295052,before_dropout
152062,78328,Harris Poll,2022-01-20,1815.0,10.0,1.4723355621959089,10.040179738469591,1.0980537977015292,9.904886013870376,1.0877756214993881,8.527664437804091,0.09511398612962374,8.432550451674468,0.8757045573844949,before_dropout
152591,78425,Redfield & Wilton Strategies,2022-02-06,1500.0,3.0,1.4723355621959089,3.170581295586168,1.2440143604521683,2.8732434768895443,0.9093202797328114,1.5276644378040911,0.1267565231104557,1.4009079146936354,0.9757703209402365,before_dropout
152593,78425,Redfield & Wilton Strategies,2022-02-06,1205.0,3.0,1.4723355621959089,3.0968748405699333,0.9374868611316298,2.8732434768895443,0.9093202797328114,1.5276644378040911,0.1267565231104557,1.4009079146936354,0.43208990037833317,before_dropout
152619,78430,Susquehanna,2022-02-09,800.0,-1.0,1.4723355621959089,-0.1567731807461893,1.567478326462707,0.059392882589275525,1.5299799128849512,-2.4723355621959087,-1.0593928825892756,-1.4129426796066333,0.7941780376340455,before_dropout
